发布时间,正文
2022-02-12 18:06:06,有人说，现在主板跌成狗屎，st板块的好日子要来了，因为这里是避险天堂。我比较悲观，st跟主板相关性确实不大，走的是自身独立逻辑，但目前年报暴雷季还未过去，准退市股们还顽强站在1.1元上方，风险根本就没有充分释放，随着时间推移，这批退市股最终大部分都会跌破一元。所以，我还是觉得要保守一点，等这个年报季过去，该退市的退市了，那时候才有比较好的板块行情，不会像现在这样极端两极分化，动不动就爆雷，动不动就跌成狗屎。小心谨慎，保守一点，永远不会错的。
2022-02-12 20:36:28,融资性贸易，供应链金融，这些类金融业务是标准的垃圾业务，赚就赚个芝麻，亏就把家底亏光，近几年一大堆相关上市公司都暴雷了，像浪奇一下子亏了几十亿，这钱可能几十年都赚不回来了。上市公司凡是沉迷于搞类似业务的，就像沉迷于炒股的一样，一律拉黑。炒股已经这么困难，不要再给自己增加难度了。
2022-02-13 20:23:23,新闻机构、网络、杂志和相关报纸经常报道、传播一些过时的消息，例如，一则标题为“世界棉花产量预计上升10%”的消息，听起来好像对市场不利，从该消息不可能看出这种估算已报道过4或5遍了。很可能，上个月估算的世界棉花产量可能上升10%，也许，上个月产量可能是上升12%，因此，目前估算值反而对价格走势有利。重要的一点是要记住，许多听起来好像是新闻的消息，实际上是老的传闻，早已被市场消化了。股市是信息消化最快的地方，如果你不能分辨信息的有效性，最好不要参与类似的热点新闻炒作。。
2022-02-13 21:11:12,2021上市公司财务造假案例汇编，一共32家。据统计，2021年1月1日至12月31日，共有32家上市公司因财务造假被证监会/证监局实施行政处罚。其中深主板17家，沪主板9家，创业板6家。具体如图列表
2022-02-19 15:15:29,上市公司破产重整：投资人与经营方案（2021）来源：璞公英  作者：向问东2021年是A股上市公司破产重整大年。 2021全年，有19家上市公司破产重整得到法院裁定批准。而2021年之前十几年间，A股市场总计只有73家公司破产重整，而破产重整数量较多的2019和2020两年，合计破产重整数量为19家。 而如果从申请破产重整角度，2021年申请破产重整的上市公司数量更多，有23家！其中，有13家并未在2021年就破产重整方案获得法院裁定批准，这意味着：2022年，将依然是上市公司破产重整大年！ 除了数量多之外，从下表还可看到，2021年上市公司破产重整还有个特点：程序效率高。19家破产重整公司中，除2家在2021年未执行完毕外，其余只有1家从破产重整批准到执行完毕时间超过3个月（即*ST中孚，用时4个月），有16家上市公司在3个月内重整执行完毕。更有6家上市公司，在12月份当月获批重整计划、当月执行完毕（均为12月31日获法院确认执行完毕），最快的*ST赫美仅用2天就执行完毕（12月29日重整方案获法院批准、12月31日获法院确认执行完毕）。这样的操作效率，既反映了相关机构对破产重整业务的熟练程度，另外应该也反映了作为上市公司在12月31日前完成破产重整执行的紧迫程度。与本系列文章（“上市公司破产重整：投资人与经营方案”，2017-2020）之前体例相同，本文也聚焦2021年这19家破产重整上市公司的投资人及经营方案，并分以小标题“失败案例、地方国资、专业投资人、无投资人案例以及上市公司之上、破产重整之外”展开研讨。全文约8600字，通读约需15分钟。 失败案例：天翔退 谈成功之前，我们先看失败。 从程序和形式角度，2021年19家破产重整上市公司中，目前有一家是失败的。这家公司是已完成破产重整却依然退市的天翔环境（曾经股票代码：300362.SZ）。而从时间序列看，天翔环境也是2021年A股上市公司破产重整裁定批准第一案（2021年4月重整计划获批）。 天翔环境其实算比较新的上市公司，2014年才在深交所创业板IPO上市。公司上市后，在原实控人带领下，资本市场活跃，撬动大量金融资源做国际并购，并购标的横跨欧美。早在2016年，实控人即开始在上市公司体外收购境外标的，拟孵化2-3年后置入上市公司主体。可以看到和想象，公司实控人为了这些收购辗转腾挪，通过上市公司台面或幕后大量募资。 天翔环境2018年6月停牌启动重大资产重组，未能如愿推进。进而，自2018年下半年，公司爆发债务危机，其2018年亏损-17.68亿元、2019年亏损-19.49亿元，两年合计巨亏-37亿元！（见下图）天翔环境就此噩梦开启：并购悬在半空不能推进，年报被会计师拒绝发表审计意见，被证监会调查，然后于2020年5月被深交所停牌、暂停上市。 在此过程中，天翔环境为解决债务危机，在地方政府帮助下，自2018年即开始积极寻求司法重整，并在年报中将重整列为公司2019年、2020年连续两年最重要工作！ 上市公司破产重整之路并不好走。在天翔环境首次向法院申请破产重整2年后，于2020年12月14日，成都市中级人民法院才终于受理天翔环境破产重整申请，并指定德恒律所和信永中和会计所作为公司破产重整管理人。 应该在各方共同努力下，天翔环境破产重整受理后，重整进展还相对顺利，很快达成重整方案、得到各方同意，并于2021年4月16日得到法院裁判批准。除了核心的债务重组安排外，公司重整计划还引入了两个重要的重组投资人：有投资声誉的龚虹嘉（海康威视重要投资人）夫妇旗下的四川嘉道博文生态科技有限公司，和成都地方政府背景投资机构——成都市融禾环境发展有限公司（另有一家投资机构后续应未实际出资）。根据投资人与公司及管理人签署的相关协议，上述两家投资人分别于2021年4月29日、5月12日实际支付一期投资款合计3.5亿元（合同总金额7亿元）。 然而，此时的天翔环境，如在旋涡中挣扎的千疮百孔的船只，想尽力逃脱被卷入旋涡，而终不可得。2021年6月2日，在公司破产重整执行过程中，深交所下发《关于成都天翔环境股份有限公司股票终止上市的决定》，勒令天翔环境退市。天翔环境申请复核，但此时已很难翻盘。这种局面，其实让天翔环境的重整投资人陷入进退维谷的境地。 应该是经过各方协商，天翔环境的重整计划也相应做了调整，重整投资人原定第二期的3.5亿投资取消，管理人按投资人已支付的3.5亿元向投资人拨付公司股份，并于2021年7月9日收到法院确认，算重整执行完成（打过折）。重整执行完成后，龚虹嘉旗下的四川嘉道博文生态科技有限公司成为公司第一大股东。 仅一周后，2021年7月16日，深交所做出复核决定：天翔环境依然要终止上市！天翔环境就此进入退市整理期，并最终于2021年8月30日在深交所摘牌。 应该说，龚虹嘉还是很仗义的。本来想出资把天翔环境这艘破船拉在水面，并进一步修补；但天翔环境却最终被卷入漩涡，沉入水下，龚虹嘉也纵身一跃，随天翔环境沉入水下。也许有迫不得已，但从好的方面想，则是大义凛然、仁至义尽。至少，在龚虹嘉所签重整投资协议中，其投资是以天翔环境保持上市地位为前提的。 至此，天翔环境破产重整形式上完成，但从上市公司破产重整实质核心目的（至少之一）是保留上市身份来看，天翔环境重整案是失败的。那问题来了，究竟谁该对这最终的失败负责？从根源上看，原实际控制人当然难辞其咎。但在破产重整过程中，已陷入刑事调查和债务纠纷的原实际控制人，对上市公司还有多少控制权？而破产重整管理人，在破产重整过程中，当然应该要承担责任，但和深交所申请复核，是否该是破产重整管理人的职责？破产重整管理人身后，是否还有其他负责人？ 而面对这么严重的退市后果，究其原因，略有些搞笑的是，其最直接的原因似乎是：天翔环境被深交所暂停上市，欲恢复上市，需要提交上市保荐书，而公司聘请的太平洋证券没有及时提交！这是太平洋证券的问题？还是公司有些含糊的操盘者的问题？ 无疑，太平洋证券在这件事上是有失分的，以至于在天翔环境退市后，监管机构依然不依不饶。2021年10月11日，证监会四川监管局披露对太平洋证券的警示函，称太平洋证券在2021年5月底补交的天翔环境恢复上市保荐函，意见与事实不符。证监局在警示函中还点名批评了公司审计单位。 虽然此案例从保上市地位角度是失败的，但从公司本身保主体法律上存续地位和持续经营能力方面，应该还算达成破产重整的目标了。龚虹嘉作为有资金实力和产业能力的投资人，如能潜心数年对公司进行彻底改造，并择机注入优质资产，他日天翔环境在二级市场卷土重来也未可知。 天翔环境暂时沉入水下，但故事还没结束，可未来继续关注。 失败往往给人更多启发，此案例我们也稍微多写了一些。 地方国资：重整投资主力 包括天翔环境在内，2021年19家破产重整上市公司中，仅有2家未见重整投资人。而17家有投资人的破产重整案例中，包括天翔环境，有11家、占比近三分之二，有国资背景投资人。国资背景投资人中，又主要是地方国资。 而地方国资介入上市公司破产重整的，有不同做法。 有作为第一大股东进入，如*ST雅博案例中的山东泉兴科技、*ST基础案例中的海南控股、*ST松江案例中的津诚资本、*ST康美中的神农氏、*ST实达案例的福建大数据、*ST浪奇案例中的广州轻工集团。从动因来看，应该有所不同。有些案例，似乎地方政府应该更在意保留上市公司在当地，如*ST雅博，本来就是通过并购重组从外省迁入枣庄的上市公司，地方政府应该不希望这样的上市公司资源流失或消失；有些案例，如*ST基础，地方政府应该更在意将地方核心资产（本案例中的地方机场）保留在地方控制手中；也有地方新兴产业平台，趁机拿下上市公司平台，如*ST实达案例的福建大数据；也有地方政府想趁机整合资源，做大做强相关产业，如代表广州中药产业的*ST康美和神农氏。无论何种动因，成为上市公司第一大股东，则意味着大股东责任，包括资本层面、监管层面、运营层面等，有不小的挑战。而国资做第一大股东，则更多少带些国进民退的味道，特别对之前第一大股东是民企的上市公司而言。但破产重整案例中，说国进民退似乎有些不义，而说英雄救美似乎也不妥。 另有少部分案例，是地方国资作为财务投资人参与上市公司破产重整的，如天翔环境中成都市融禾环境（成都青白江区背景）、*ST华英案例中的光州辰悦（华英所在潢川县背景）。此种安排，应该是地方政府以实际出资显示对当地上市公司破产重整的鼎力支持，但控股和经营，是不想接的。在有合适的产业投资人的背景下，这也许是更合适的做法。 2021年重整案例中，还有一个很值得关注的地方投资机构——深圳高新投，其同时出现在*ST索菱和*ST华昌两个案例中。在*ST索菱案例中，深圳高新投是排名第二的投资人（排在前面的是外资和个人背景的汤和），有些财务投资人的感觉；而在*ST华昌案例中，深圳高新投本就为上市公司小股东，趁着重整，更是成为产业投资人，进一步上位成为公司大股东。 根据有关介绍，“深圳高新投是深圳市委市政府为解决中小科技企业融资难问题而设立的专业金融服务机构”，具备上市公司破产重整经验。基于这个介绍，感觉上，深圳高新投在深圳本地上市公司破产重整中发挥重要作用，既有主动成分，可能也有被动成分。和市场上某专门协同上市公司进行资本运作、而被动上位成为大股东的XX系资本，也许有点类似性。 而从最根本动因来看，地方注册的上市公司，关系到地方的面子（上市公司数量）和里子（税收、就业等），地方政府有积极性让地方国资参与到地方上市公司破产重整其中，或作为财务投资人，甚至在更多情况下作为产业投资人和大股东。毕竟，破产重整是个短期程序，而上市公司彻底转变，需要改造其肌体，需要注入新的优质资产和资源，地方政府整体而言，比一般民营投资者的腾挪空间大。 从这些案例看，地方政府和地方国资，是上市公司破产重整需首先考虑的求助对象和资源。 专业破产投资人开始成批出现？ 经济结构调整阵痛期，破产重整案例多，专业的破产重整投资人少。得到市场认可的、专业的破产重整投资人，是稀缺资源。有能力参与甚至主导上市公司破产重整的专业投资人，更加稀缺。 在前两年已有所浮现基础上，2021年上市公司破产重整案例中，专业破产重整投资人在不同案例中出现，值得关注。 首先，还得再提一下上文谈到的深圳高新投。深圳高新投不同于其他地方国资（主要救助当地上市公司），其2021年投资的两家破产重整上市公司，一家为深圳本地公司，另一家则为湖北十堰注册企业。能体现深圳高新投专业性的更在于，其不仅可做财务投资人（这相对容易），也能做产业投资人和大股东。艺高才能胆大，有能力方敢操盘！当然，至于深圳高新投入主*ST华昌后的经营表现，需要后续观察和评价。另外，体现深圳高新投投资专业性之处还在于，其2021年所参投的两家破产重整上市公司，其主业都为智能汽车方向！至少在这两个案例所表现的产业选择上，深圳高新投显示出其不仅是投资机构、有金融属性，也有产业眼光和产业战略。 与深圳高新投有点类似，同为深圳背景的民营资本——深商集团及其核心人物黄继宏，也在上市公司破产重整中逐渐走到聚光灯下。在《上市公司破产重整：投资人与经营方案（2019）》一文中，我们有介绍深商和黄继宏在2019年*ST庞大破产重整案例中，作为产业投资人介入，截止2021年9月份，深商北方为庞大第一大股东、持股比例为16.09%，黄继宏旗下国民运力持股2.35%，黄继宏为庞大集团董事长。而作为重整投资一揽子安排重要组成，深商集团及黄继宏在重整过程中对庞大经营情况做出重大盈利承诺：庞大集团在2020、2021、2022三年盈利分别不低于7亿元、11亿元、17亿元，或三年合计盈利达到35亿元！若达不到，重整投资人将在2022年年报公布后三个月以现金方式向上市公司补足差额！ 庞大集团目前已摘星，但其经营业绩，游走在投资人承诺的边缘。2020年，庞大集团净利润为5.8亿元，少于承诺1.2亿元；2021年，根据公司业绩预测，净利润在10.5-12亿间，大致符合11亿元盈利承诺。而扣非净利润，则远低于上述利润数字，如2020年庞大集团的扣非净利润只有1.87亿元。资本市场对庞大集团业绩表现似乎不是很认可，2019年12月重整执行完毕后，2020年其股价整体颓势，一路下滑，到2021年初曾跌破1元/股！2021年其股价走势较好，但先扬后抑，牛年收盘价1.55元/股，还没根本上摆脱1元股的境界（见如下股价走势图）。 虽面临庞大集团的庞大经营挑战，深商和黄继宏却似乎食髓知味、愈战愈勇，又在2021年作为产业投资人介入*ST众泰的破产重整，重整完成后江苏深商及其一致行动人合计持有*ST众泰24.22%股权，黄继宏成为实际控制人（通过投票权委托）。但众泰汽车其实比庞大集团更复杂、经营更有挑战，与众泰汽车2019-2020连续两年亏损过百亿同样重要、甚至更重要的是，是其业务的严重萎缩，年销售额从2017年的209亿元，一路大跌至2020年的13.38亿元，不足四年前的十分之一！（见下图） 在*ST众泰重整计划的经营方案中，特别提到结合重整投资人的行业资源优势，“致力打造最有影响力的民族汽车品牌”。未来众泰汽车将在恢复传统优势业务同时，以智能化、网联化为方向，布局中高端新能源汽车，送微型电动车下乡，进入网约车市场……大方向都很好，但实施起来并见效果，会很难！但也许会有捷径可走，如与华为汽车业务线深度合作、有机会拿下一些市场大单等。至少，有庞大集团在，众泰汽车如虎添翼，其中高端汽车销售网络应该不用愁了。庞大集团和众泰汽车，有协同效应在，这是深商及黄继宏聚焦进行汽车产业投资的战略意义所在。而具体到各个企业的实际经营效果，则尚需观察，深商和黄继宏的“专业”能力，尚待检验和证明。 而从大背景上，出现在2021年上市公司破产重整专业投资人榜首的，也许应该算新希望集团的刘永好。新希望和刘永好，早在2008年即介入*ST宝硕的破产重整，并持股至今（*ST宝硕现改名“华创阳安”，新希望系合计持股约15%，为第一大股东）。*ST宝硕是国内最早进行破产重整的上市公司之一，新希望由此拥有了对上市公司破产重整的“悠久和领先”经验。2020年，前度刘郎今又来，刘永好再次出手，以下属公司新增鼎名义出现在*ST飞马的重整投资人名单上，重整完成后新增鼎成为飞马第一大股东，而一年后的今天，*ST飞马已摘星成为“飞马国际”。下图股价走势说明资本市场对刘永好重整飞马国际的认可。对2021年*ST华英破产重整，刘永好则是更为合适的专业和产业投资人。*ST华英号称“鸭王”，主业是鸭相关产品，这与刘永好的农业和饲料主业天然契合。*ST华英重整经营方案，将引入合适的重整投资人放在第一条，新希望现身说法，有说服力。*ST华英未来摘星和经营上根本好转，应该可以合理预期。 大股东当重整投资人：合理性？ 2021年上市公司破产重整案例中，有一个案例中的投资人比较特殊。*ST浪奇破产重整案例中，其重整投资人，是该公司原大股东广州轻工集团！ 一般而言，把上市公司搞到破产重整这个份上，原大股东和实控人是有责任的，不论是一般的经营责任，或是民事责任，甚至刑事责任。为在破产重整过程中取得相关方信心，一般需要原大股东削弱其持股和控制地位。有些公司重整方案中甚至会有对大股东的民事惩戒措施（至少形式上），如*ST庞大破产重整案中，原大股东向新入的重整投资人免费让渡21亿股股票！有些上市公司破产重整案中，会牵涉对大股东或实控人的刑事责任，如天翔环境的原实控人就遭到刑事调查。 在*ST浪奇破产重整案中，其实也有人陷入刑事责任，媒体曾报道浪奇前任总经理及董秘被刑事调查。但这个过程中，个人之外和之上，大股东可有问题或过失？该承担怎样的责任？ *ST浪奇重整方案，可简单概况为：债权人债转股、原股东同比稀释股权、原大股东轻工集团1.5亿现金增资并保持第一大股东地位。 而重整方案的经营计划部分，则有一定篇幅强调了公司治理结构完善问题。 如此而已？！ 从如下*ST浪奇2021年底重整期间的股价走势看（见下图），市场似乎对这样的重整方案并不是很认可。但浪奇作为国资控股公司，也只能追究具体当事个人责任了。 无论如何，有这样的案例，可作为其他上市公司破产重整引入投资人参考。特别是国资控股上市公司。 而对于民营背景上市公司，此案例参考价值应该不大。  无投资人之重整：*ST中孚 2021年19家上市公司破产重整裁定批准案例中，只有2家没有出现重整投资人，一家为*ST大集，另一家为*ST中孚。*ST大集案例中，是计划找重整投资人的，只是暂时没有找到。而*ST中孚，则并无寻找重整投资人安排。我们聚焦看一下*ST中孚案例。 中孚实业主业是煤电铝及铝加工，业务类型是重资产。公司提到其亏损原因在于：既有行业周期性问题，也有国家金融环境近年收缩，以及企业自身扩张过快等问题。 从如下公司近年筹资现金流看，公司金融环境较差，2016-2020连续五年筹资现金流净额为负！而公司行业特点导致公司资产和负债较重，在经营和债务困境下逐渐变得资不抵债。由此，公司和相关方应该是比较一致的意见，公司债务困境是行业问题，公司破产重整的核心是削债，而不是引入重整投资人。公司资产很重，且比较传统，一般人投不起（牛年结束市值160多亿），即便有人投，估计经营上也不会有太大招数。而很重要的是，公司有很重要的资产在体外和大股东一起孵化，后续可作为优质资产注入上市公司，这决定了原大股东在上市公司之外，从资产和业务端，依然对公司有所把持。 这样的背景下，*ST中孚不引入重整投资人可以理解。而根据其重整方案，*ST中孚的重整核心应该是债转股，原股东股份比例则对半稀释。这样的背景下，公司债务大幅降低，资产和业务都算良性的中孚实业，也就会再焕发青春。大股东豫联能源集团因此承诺，重整完成未来三年内（2021-2023），中孚实业将实现不低于28亿元归母净利润！ 值得注意的是，中孚实业大股东重整前持股比例高达54.93%（2020年报），对半稀释持股比例依然接近30%！而大股东后续还有注入体外资产提高持股比例的手段，大股东对上市公司的控股地位并不会被根本影响。这种情况下，大股东和债权人之外的投资人，不稀罕，没必要。 上市公司之上 前面讨论了2021年19家上市公司破产重整案例，虽然家数不少，还不全面，其实还有一些上市公司相关而重要的集团破产重整案例，未纳入前述讨论范围。 如市场广泛关注的方正集团重组，其旗下有6家上市公司。方正集团本身在重整，旗下上市公司形式上没有重整，但因控股股东重整并引入投资人，其发展战略必然也会受到影响。拙文《平安投方正所图唯医疗》对此有简要分析。2021年10月，作为方正集团重整的核心平台“新方正控股发展有限责任公司”成立，但至今，未见该公司股东层面平安、华发进入，也未见方正集团重整执行完毕的公告。方正系的资产和业务，还需要等大股东层面的尘埃落定，再踏实发展之路。 与方正集团类似，紫光集团重整，也涉及多家上市公司，包括紫光股份、紫光国微、学大教育。北京一中院已于近日裁定批准紫光集团的重整计划，这对紫光集团旗下上市公司未来发展无疑也有重要影响。值得特别关注的是，紫光集团重整投资人为智路资产和建广资产牵头组建的联合体。 智路资产和建广资产在此之前并不广为人知，由其牵头出资600亿，并击败其他作为竞争者的知名机构（如阿里），有些让人出乎意外。但仔细探究这两家机构，其核心团队李滨和张元杰均本科毕业于清华，有丰富的投资或信息产业从业资历，包括中投、中芯国际等。而建广资产控股股东则可上溯至中投。智路和建广平台，能看到公私合营、产融结合等特点。根据媒体报道，李滨作为理事长的“中关村融信金融信息化产业联盟”则汇合了新兴科技企业中的佼佼者和领军企业。根据媒体最新披露的李滨在该联盟上的新春致辞，可以感受到其对科技产业发展的深刻思考。 山不在高，有仙则名。新时代、新挑战，也会有新的优秀机构和领军人物杀出来。当然，最终还要靠结果说话。紫光这样的大盘子，这么重要的科技资产，期待有德者、有能力者，来掌舵吧。  破产重整之外 破产重整不是上市公司债务重组方式的全部，也有上市公司采取协议债务重组方式来化解债务危机，而不通过强硬和刚性的司法重整。 如知名产业地产公司华夏幸福，债务暴雷后，在地方政府帮助下，通过与金融机构积极磋商，达成了各方同意的债务重组计划。其内容包括出售资产（附带债务）、出售资产回笼资金还债、债务展期、债务转信托权益（有点类似债转股）等方式化解债务风险。华夏幸福能采取如此处理方式的一个很重要原因在于：华夏幸福几乎没有民间融资，其债权人都是有实力的金融机构，包括既是大股东、又是债权人的平安保险。这种情况下，金融机构的集体理性比较凸显，不会像一些民间集资的地产公司暴雷般，出现极端场面。 南京的三胞集团（旗下有上市公司南京新百和ST宏图）也类似，其债务暴雷后，没有采取司法重整方式，而是与金融债权人进行了长达三年的沟通，最终以协议方式达成债务重组。这样的债务解决方式，时间上有些不可控，需要操盘人有耐心和极强的沟通能力，但不失为司法重整之外的重要选择。 以上，对2021年A股市场上市公司破产重整的研观和小结。从司法重整数量上看，2021年是艰难的一年，而从准备司法重整、尚未批准的上市公司数量来看，2022年可能比2021年有过之而无不及。在宏观经济不是很好的情况下，有点黑色幽默的是，破产重整和破产重整投资，反而越来越成为一种常态的生意，并开始催生越来越多的专业服务机构和专业投资机构。对此，该抱有怎样的心态？ 其实，成熟市场，既会有接生婆，也会有送葬者、和医生。不考虑宏观经济因素，微观层面，对危机企业进行救助的能力和资源，也是成熟市场经济所需要的专业能力和资源。司法重整成功的企业，将延续企业生命和希望；有专业能力和资源帮企业渡劫，则可视为产业良性循环的维护者和稳定器。对此，我们还是应该抱乐观其成的态度吧。
2022-02-25 23:29:56,“当前，有三股力量或对原油供给产生决定性影响，分别是：俄罗斯、伊朗和美国自身。那么，这三股力量将如何变化呢？首先，俄乌冲突带来能源制裁的概率较小。我们梳理了2013-2015年乌克兰内战期间美欧对俄所有制裁行动，没有发现对俄油气产品的进口禁令。我们发现，所谓的能源制裁主要是：1）美国禁止对俄罗斯两家油气公司提供融资，2）美欧同时禁止本国实体向俄罗斯出口油气开采设备。其次，伊核协议谈判进入尾声，伊朗产量或可提升15%以上。2月8日起，伊朗及美国在奥地利重启伊核协议谈判。2月1日，美国国务院官员曾透露伊核协议将“在数周内达成协议”。若能达成协议，则伊朗能够重返原油市场，并因此提高产量。以上次伊核协议生效后的产量为基准，伊朗可在半年内提高18%-53%的产量，相当于1月OPEC产量的16%-47%。再次，天气转暖后，美国页岩油仍有扩产空间。2月初美国遭遇寒潮，使得页岩油复产困难。天气转暖叠加油价走高或带动美国页岩油供给回升，缓解美国原油供给压力。总的来看，虽然原油期货在地缘政治影响下不断攀高，但向前看，原油供给回升的概率更大。”有意思。。
2022-03-01 21:18:21,亚太事务所收到《前后任注册会计师沟通函》，才知道上市公司已改聘其他事务所。腾邦这是破罐子破摔，还是有恃无恐。。
2022-03-02 23:06:24,哦豁，2022年第一个退市，接下来还有十几个。。
2022-03-03 18:47:02,根据统计分析，从申请重整到裁定受理的平均耗时为130.58天；从裁定受理到重整计划批准的平均耗时为136.43天；从重整计划批准到执行完毕的平均耗时为193.57天；从申请重整到最终执行完毕的平均耗时为460.58天。2021年从申请到裁定受理居然平均耗时419天，这是包含预重整吧？！
2022-03-06 15:49:19,搜于特是东莞中级人民法院的首例上市公司破产重整案，没找到东莞中院的流程指引，大概率是要借鉴一下广深两地的先进经验了。深圳市中级人民法院审理企业重整案件的 工作指引（试行）网页链接  和 广州市中级人民法院关于破产重整案件审理指引（试行）网页链接 现在重整耗时越来越长，有兄弟说上市公司破整从申请到受理2021年平均耗时是两百天，搜于特这个估计也快不到哪去。申请后一到两个月，可能会先启动预重整，预重整最顺利的话耗时三个月，半年都算比较顺利了，搞完预重整才到法院裁定受理的环节，这一趟下来八个月能走完都算快的。如果不顺利，浪费一大堆时间后就要面对法院不受理破产清算的困境了。。
2022-03-06 18:27:07,仔细想想，搜特转债确实具备罕见的投机价值，以往做重整只能波段埋伏正股，涨跌都说不清，但现在埋伏可转债，下面有百元债底，正股在关键节点异动，转债一天之内就能拉涨到位，收割效率惊人。。。
2022-03-06 22:45:45,唉，粮食这种东西，短缺百分之一，价格就可能暴涨百分之百，粮食危机一旦炒起来，不知道会涨成什么鬼样子，还是希望早点世界和平，别打仗了。。【小麦价格涨至近14年来新高，乌克兰局势致多国面包涨价】乌克兰和俄罗斯是全球小麦主要出口国。随着乌克兰局势升级，小麦价格涨至近14年来新高，世界各地消费者不得不花费更多钱买面包。即使是远在北美地区的小麦种植大国美国和加拿大，小麦价格暴涨也让面包店主和面粉厂商感到“压力山大”。为了应对面粉库存减少，成本提高等问题，许多面包店老板得不得将面包价格上调，把增加的成本转移给消费者。美国烘焙食品业协会主席罗布·麦凯分析称，从中短期来看，美国烘焙食品和粮食价格仍将持续上涨。
2022-03-07 17:52:54,哈哈，jjjl也跌麻了，大a真是专治不服。。
2022-03-07 19:51:12,现在航线这么搞，国际线占比大的航空公司要亏麻了吧。油运行业现在还亏成狗屎，我也是没想到的。。。
2022-03-07 21:47:49,从时间上看，尤夫的重整申请确实要出结果了，但就是没动静，或许真是四个战投拖慢了重整节奏。。。
2022-03-07 22:57:39,为了制裁俄罗斯，一堆的美股上市公司主动或被动的丢失一个国家的市场份额，今年的业绩都没法看了吧。激进新中和政策导致的大通胀，新冠红利的消退，现在又面临zz正确之下的业务主动收缩，美股也不好过了。。
2022-03-11 10:58:43,每当市场炒作粮食危机的时候，我都会想起金正，因为他有个子公司金丰公社是搞农业服务的，类似于土地承包，一分钱不用出，他帮你一条龙全部搞定。现在农村一堆的农田抛荒，年轻人也不种地了，农村农业部经常上门视察调研，说明模式可能走通了。目前已经托管了三千万亩土地，目标是三亿亩，中国只有十八亿亩耕地，真的实现目标这金丰公社应该能成为千亿独角兽。故事是很感人的，但能不能实现咱就不知道了。。。
2022-03-13 15:49:46,“当前正处在煤炭经济新一轮周期上行的初期，基本面、政策面、公司面共振，现阶段配置煤炭板块正当时。按照煤炭行业周期特性，目前已进入煤炭消费淡季，但是如我们此前报告中提到的，我国电力消费结构发生改变，导致全社会用电量继续高速增长，电煤需求旺盛；供给层面，由于“十三五”期间煤炭采掘投资严重不足，叠加煤矿资源自然枯竭衰减，动力煤产能增量难寻，焦煤产量严重不足；同时俄乌冲突导致海外煤价高企，煤炭供需格局依旧偏紧，符合我们此前“淡季不淡”的预期。宏观来看，过去五到十年全球煤炭、油气资本支出严重不足，叠加货币持续超发，一起导致了本轮能源大通胀。现阶段行业基本面、政策底层逻辑与直接效果均利好板块估值修复提升，再考虑今年上半年业绩高增的确定性，当前是逢低配置煤炭板块最好的阶段。”全球性的碳减排政策导致了很多史无前例的新问题，现在上游资源领域价格暴涨，但资本开支并没有跟着上升，这说明大通胀将不会轻易消失，而是会长期存在。我们一定要重视这个现象。。。
2022-03-14 10:36:12,海医给我们上了生动的一课，当你知道上市公司的实控人失踪并可能被带进去喝茶，这实控人还是搞资本运作那一类人的时候，就赶紧剁仓跑路吧。这类资本运作的大哥身边一般都围绕各种xx朋友，一有事情跑的比谁还快，而且这种跑路是不看估值不看基本面不看图形走势什么都不看的。。。
2022-03-14 19:17:51,意思是这批中概股最终只有几十家可以活下来么。。
2022-03-15 11:12:45,澄星的重整结束了，这速度真是飞快，但股价有没有提前透支就不好说了。。。
2022-03-15 13:12:35,理论上大集只有最多十个点的跌幅了，因为再跌就可能退市，但可能性太低了。。
2022-03-16 11:17:45,面值附近的股票一般都会进行回购托底，万一真的面值退就完蛋了。但上一轮有个奇葩股票庞大集团，说准备拿出多少钱回购，然而面值破了也没止住跌势，市场才发现这家伙是用嘴增持，压根就不想掏真金白银买自家股票，所幸后面不知道去哪拉来了战投深商控股，加上摘帽后市场给力，股价一波冲上两元。。我们这次又可以见识一下面值保卫战了，这回登场的是st大集。。
