发布时间,正文
2022-02-02 22:13:04,感谢面包兄，新年快乐，虎年大吉。 看了你的文章后认可其中的投资逻辑，于是在9块多买入一点AR，3，4块左右重仓AR和RRC，跌倒最低点时账户亏损67%，然后我坚持下来了，最终获得了好几倍的收益。 在这过程中，通过您的文章学到了能源行业的基础知识，也认识到自己对于这个行业的了解极少，要做好投资需要研究得很深。 但是另一方面我相信最好的机会就是用最基本的常识和逻辑就能够理解的机会。
2022-03-26 10:50:57,去年底时的评论，当时中概股已经跌了非常多，谁能想到还能继续跌50%呢。 君子不立危墙之下，那些怀着美好愿景的中概股投资者还是太天真了，在某些地方常识是不起作用的，这一点在过去的历史中一次次出现。
2022-04-21 17:51:19,$奈飞(NFLX)$  Bill Ackman 昨天卖出了Netflix，一个季度亏了4个亿美元。我觉得现在反而可能是买入Netflix的一个时间点了。 当年Bill Ackman在8块多清仓了$Bausch Health(BHC)$ ，巨亏20多亿美元出局，然后BHC就真的到底部了，开启了上涨的模式，最后涨了一倍多。
2022-04-21 21:36:01,Bill Ackman在 CMG上的投资也非常成功，坚持了很多年，挣了很多钱。 当年在BHC 上本来挣了非常多，结果后来都赔回去了，导致那两年潘兴广场的业绩很惨。
2022-05-12 00:30:21,很有意思的事情，一群人对一个公司完全不了解，只是看着股价的变化就开始嘲讽，认为这公司了。 然后对于他们熟悉的中概股股票，一样跌得惨不忍睹，这时候他们会认为是市场疯了，才导致出现这样的低价。
2022-05-24 03:22:53,我刚到英国，租了个房子，交了Council Tax后按照Council上的流程申请了附近几个喜欢的学校，不到一周时间，小朋友就去我们最喜欢的学校上学了。我在深圳时，没户口也没有买房，小孩上小区的幼儿园都要填一堆的表格，直接劝退。 很多人说这些年中国进步很大，去政府部门办事越来越快了，我却始终不以为然，因为不断优化很多不合理的流程的办事效率并不能改变老百姓被折腾的事实。
2022-05-24 16:29:34,转眼间刷雪球10年了，不夸张的说雪球彻底改变了我的人生。是时候好好回顾一下过去10年的美股投资神奇经历了（在雪球抄作业的经历）。
2022-05-27 21:14:10,在中国，一个企业如何使用云服务是一个与公司决策和问责机制息息相关的事情，这是和美国市场最大的不同。 所以我们看到很多国企，事业单位尽量不使用民营企业提供的云服务。即使在民营企业中，很多公司的技术负责人在业务慢慢变大后也不愿意使用云服务。之前和一个朋友聊到这个问题，他是一个公司的技术负责人，管理了100多个研发人员。他对使用云服务是不太信任的，核心原因是云服务出故障时，老板期待快点解决问题，而此次他却无计可施，只能等云服务厂商修复问题。 最终第三方云服务导致的问题，责任确实有这个技术负责人来承担，这样导致很多中小公司有了一定的技术能力之后，都会尝试自己弄一套私有云。
2022-06-01 01:07:50,总结得非常好。我过去10年美股的绝大部分收益都是通过第 2 的方法获得的。
2022-06-08 21:41:27,我觉得目前这个情况不可能卖给Netflix，Roku没有任何理由在现在这个时间点卖身，公司并不缺钱，而且广告驱动的内容消费模式被证明具有非常强的生命力，挣大钱的日子就在不远处。更大的可能是和Netflix即将有重大合作。
2022-07-02 17:15:16,$Meta Platforms(META)$ 昨天去看Guns N&#39; Roses的现场演唱会，坐在看台上特意观察了周围的人使用社交App的情况。 旁边的人都在用Meta家的App套装，用Whatapp给朋友发刚拍的照片，年轻的妹子都在用Instgram拍视频发Story。   完全不像很多人说的要完蛋的样子
2022-07-14 20:15:43,其实我们还需要了解一下这些数据是如何采集的 ，这个采集和处理的过程是否靠谱 ，是否会由于参与人员本身就需要得出气候变暖的结论 ，导致无意间忽略那些对这个结论不利的数据 。 据我看过的一个视频 ，某个诺贝尔物理奖得主对这个数据的采集环节是有异议的 ，并没有其它科学实验要求的那样靠谱 。 至于Nasa说的那些东西也别完全当真 ，它不说这些话就没经费了 ，那些科学家就得失业了吧 。 记得有个美国获得诺奖的科学家Ivar Giaever有一次演讲说 ，美国物理协会说 “气候变化是不容质疑 ” ，他认为这句话就说明这已经不是科学而是宗教了 。 科学的本质就是允许不断质疑 ，通过不断提出新的理论 ，推翻旧的理论往前进 ，只有宗教才不容质疑 。
2022-07-14 20:25:23,这个Global Average Temperature 是如何定义的 ？ 它的价值是什么 ，对于地球上的生物有什么意义这些都没有搞清楚吧 。说白了这个东西本身都有可能只是用来得出气候变暖这个事情 ，强行引入的概念 。 最简单的一个事实时 ，相信气候变暖的科学家们在过去40年做了许多的预测 ，这些年过去后 ，在媒体上报道过的绝大部分的预测都错了 。科学理论最大的价值就在于能够预测某个东西未来的情况 ，否则的话和宗教有什么区别呢 ？
2022-07-28 04:17:08,$Meta Platforms(META)$ Q2 GAAP EPS of $2.46 misses by $0.09.Revenue of $28.82B (-0.9% Y/Y) misses by $130M.  双 miss 了，看来广告行业目前确实遇到问题了。 前几天趁着短期高点，把META全清了，留了部分现金，其它的都买了能源股。 等着下半年通胀继续高涨，FED的愿望再次落空。
2022-08-11 04:42:25,"$Vroom(VRM)$  今天研究了一下 LAD 的业务 ，顺着大家的讨论发现了这个公司 。看了一下这个公司最近分析师会议的一个规划PPT ，差不多算是重新创业了 ，现在投资这个公司相当于做风投了 。 看起来之前是打算通过"" 融资 -> 亏钱多卖车 -> 股价上涨 ，增发融资 -> 亏更多钱 ，卖更多车 “ ，实现规模化的同时优化 SG&A ，增加交叉销售 ，增加金融信贷收入 ，最终实现赢利 。 现在这个策略明显已经行不通了 ，目前改为提升 GPPU 优化 ，优化供应链 ，保证财务状况不再恶化 ，于是Q2的销量直接跌了一半 。规划的PPT里面讲的那些优化的点看起来都有道理 ，但是最重要的一点却没解释 ：当公司提升 GPPU 后 ，价格必然不再像之前那么有竞争力了 ，那么用户为什么还要选择在Vroom买车 ？  最后这个问题没有想清楚的话 ，这个作为风投标的 ，也没啥吸引力 ，公司调整方向后的商业模式能否成立还是个未知数 。"
2022-08-29 05:57:58,这个公司特别搞笑 ，不喜欢使用行业成熟的系统或解决方案 ，喜欢自己瞎整 。仓库管理系统 （WMS ） ，采购管理 （PMS ）都是自己瞎整的 ，要自己整也没事 ，找些有经验的人来弄也行 。结果项目启动时 ，弄了一群没任何行业经验的人瞎搞 ，之后就不断在这个瞎弄的系统上折腾 。老板们还觉得自己很牛逼 ，觉得只要招的人聪明就好 ，不需要有行业经验 。
2022-09-11 17:58:32,我觉得关于Shopee的要考虑的是它的平台经济生态到底能不能赚钱 ，能赚多少钱 。因为它的快速发展阶段是通过花钱同时补贴买家和卖家获得了 ，现在需要第一次经历卖家加扣点 ，同时买家的优惠同时在大量减少 ，这些变化对于整体平台生态到底会有什么影响 ，需要认真观察 ，至少我觉得目前Shopee的管理层对这个都是没底的 。 很多平台生态的经济模型需要达到一定的临界点的时候 ，才能跑起来的 ，目前Shopee在各个市场的量足够支撑它们把这个模型跑通吗 ？而且目前它在各个市场上的竞争优势并不如大家想像地那么大 。 至于管理层的能力 ，我的认识是他们只是看过阿里巴巴在国内的成功经历 ，想在东南亚复制一遍 ，对于平台生态运作的理解是非常浅的 。他们非常自豪于它们的本地化运营团队 ，甚至非常傲慢 ，极端轻视行业经验 ，宁愿让没有任何经验的人瞎摸索 ，也不招有国内电商巨头工作经验的运营线管理人员 。举个简单的例子 ：他们的搜索团队做了3年多商品搜索 ，结果仍然搞不清楚应该如何评估 优化后的商品搜索算法 的质量 。原因是他们整体团队没有一个人之前做过商品搜索 ，而东南亚的运营人员也全都不懂 。而这个东西任何一个做过淘宝的搜索产品的P6-P7的PM都清楚该怎么弄 。  现在不再是花钱买增长的阶段 ，而是看平台内功的时间 ，真正考虑平台生态的运营能力 ，我对Shopee管理层的这个能力有点担心 。 2018年PDD上市时 ，我特别注意到这一段 ，同样可以用来思考当前Shopee的情况 。 黄峥 ：一个是价值观 ，他是一个很好的人 ；另外他对平台的理解确实不一样 ，中国只有很少的人做过平台 ，这方面是有帮助的 。比如他认为平台更应该考虑不同阶段的生态演进 ，而品牌更多是单个细分人群标新立异的价值主张 @scrat投资笔记： 专栏SEA的一些新的思考 关于sea的坏消息最近真的是接踵而来 。新闻&脉脉一搜一大堆 《sea电商和游戏数据下滑 》 、 《裁员 ：人在坡县 ，刚下飞机 ，原地被解雇了 》 、 《shopee深圳帮血洗新加坡 》 、 《shopee关闭南美的阿根廷站点 》 、 《游戏业务gerana暴力裁员 》 、 《TT对shopee造成冲击 》 、 《多多会不会干完美国后进军东南... 2022-09-11 11:23· 转发 81· 讨论 103· 赞 53
2022-09-11 18:08:55,时间过了半年了 ，没了 “二选一 ”后 ，阿里电商这2个Q的GMV都开始降低了 ，核心平台收入开始不断下降 。  看起来之前很多人高估了阿里的内功 ，其实过去很多年里 “2选1 ”是阿里电商的核心优势之一 。
2022-10-18 03:44:58,在雪球混了10年了 ，从来不参与雪球里面的各种局和争论 。个人天生就喜欢独来独往 ，不喜欢扎堆混圈子 ，所以投资对我来讲是极好的工作 ，这些年也通过投资实现了财务自由 。 刚刚看了一个人写的文章 ，列举许多人各显神通弄成大V ，然后发基金 ，弄各种群割韭菜 ，世界真是太复杂了 ，什么人都有 。 对于我来讲 ，来雪球的最大目的就是看我认可的人对于某只股票的分析和评论 ，然后结合自己的判断做出投资决策 ，至于其他的事情 ，和我没半毛钱关系 。 至于那些大V发的基金业绩有多差 ，其实只要你不是投资人 ，那和你也没啥关系 。 只要这些大V写的文章 ，提供的信息有价值 ，我就非常感谢他们 。大V们的真实投资业绩糟糕 ，其实也可以理解 ，毕竟追求投资之道的路上人数众多 ，而 “知行合一 ”是一件极其难的事情 ，自己明白 ，努力做到就挺好了 。 我自己在投资过程中经常出现各种知行不一的时候 ，所以还得不断修炼 。
2022-10-23 16:44:24,要重新审视自己持有的公司在某国的风险敞口了，不行就换了
2022-11-01 01:25:38,又过去了半年 ，雪球上众多信奉价值投资的大V们在中概股上面都载了大跟头 。我从这一年多中概股的惨剧里学到了重要的一课 ：对某些无法评估的巨大风险采取一票否决制是最好的风控 。
2022-11-04 00:37:35,$Roku流媒体(ROKU)$  盘前 43 买了点，拿个两年看看。
2022-11-09 06:09:07,这两年学到一个重要的教训 ：只挣自己能力以内的钱 ，时刻提醒自己真的足够了解你买入的公司 （特别是成长股 ）吗 ？ 时刻弄清楚自己卖入某只股票是出于投机还是在投资的目的 ？ 这两年在偏离这一点的时候都亏得很惨 ，亏了上百万刀了吧 。看通常是看着某只股票的股价上涨了 ，某个大牛写的公司的分析文章很不错 ，是个好公司 ，结果匆匆买入 ，最后下跌的时候没能狠心止损 ，都亏得挺惨 。 投资成长股的时候 ，承认自己对于某个公司了解没那么深 ，并且公司估值并不是很便宜 ，或者自己搞不清要怎么估值的时候 ，及时止损非常重要 ，保住宝贵的钱给那些你真正看懂了的机会 。
2022-11-19 22:00:50,发现一个很神奇的事情 ，国内很多人总是对一些互联网公司研发团队的能力迷之自信 。以我过去15年历经多家一线互联网公司研发的经历来看 ，很多在外面看起来的高效不过是建立在 “随意决策 ，快速执行 ，快速抛弃 ”这个模式下的产物 。真正拉长时间看研发效率就能发现其实很多的工作都是无用功 ，或者是为过去的错误决策搽屁股 ，效率并不高 。
2022-11-23 18:05:41,Apple最大的风险就在这样不经意间展现在世人面前。 即使对于苹果这种号称供应链管理极牛的公司，仍然隐藏着巨大的风险。应对这种风险，分散仍然是最佳的控制风险的方法。
2022-12-22 07:07:11,我觉得阿里和蚂蚁之前员工可以直接转岗本身就是公司治理结构非常糟糕的表现 。阿里巴巴集团持有蚂蚁的股份只有32%吧 ，蚂蚁的管理层 （刚好他们也是阿里巴巴集团的管理层 ）才是最大的股东 ，结果搞得像是阿里巴巴集团控股了蚂蚁集团似的 。 说白了 ，这些年阿里巴巴的管理层一直在占中小股东的便宜 ，进行利益输送 。 @绝对大格局： 原帖已删除 2022-12-21 20:17· 转发 15· 讨论 464· 赞 230
2022-12-30 19:46:11,$富途控股(FUTU)$$老虎证券(TIGR)$ 这个监管出来后对于那些还没上市的主要做境外证券的创业公司是灭顶之灾了 。 前几年有不少创业公司进入境外证券业务这个市场 ，上半年看到某个前淘宝的同事在推上发招聘广告 ，我特意提了一下这个业务的监管风险 ，估计他也没当回事吧 ，这一把基本上整个公司的命运已经完了 。
2023-01-28 19:54:20,"Inevitably, the human factor comes into play. Fatigue. Mental, physical, and emotional. They take their toll. They have to . . . if you care, or care enough. Every fund manager who ’s been in this game long enough has had those driveway moments. The short pause you take after parking your car, before you walk into the house to the family. The quiet times in the middle of the night, staring at the ceiling and wondering . . . what have you done? Those moments are never in quarterly letters or discussed over meetings because who ’d entrust you with their capital? Fear, uncertainty, doubt . . . weakness, yet all too human. Despite what investors peddle in their glossy presentations, the cold hard truth is . . . this is hard. It ’s supposed to be though. As Charlie Munger once harshly said  “[i]t ’s not supposed to be easy. Anyone who finds it easy is stupid. ” To avoid that, you spend most of your days reading, questioning, writing, and pondering. Externally it looks passive, internally it ’s anything but. It ’s competitive learning, and we ’re all gorging on (if not exactly digesting) information, trying to keep calm so we can keep it down."
2023-01-29 19:49:47,从最近看到的信息来看 ，美国各大互联网厂商最近在review新的一年的预算 ，很多公司在压缩云的预算 。其中Twitter直接把GCP的费用从40M砍到了0 ，原因是之前上GCP就是出于抢地盘的目的 。其实这个很好理解 ，在互联网公司干过的都明白 ，很多项目存在的理由只是因为它是某些人的政绩工程 ，在公司要节流的时候 ，很多这样的项目都会被砍掉 ，相对应的云的费用也会大幅减少 。 在高速增长期 ，很多公司对于云资源的浪费是相当惊人的 ，这其中的压缩空间相当大 。所以过去几个季度美国云服务商的增速还可以 ，更多的是因为还在使用去年的预算 ，真正的坏日子现在才刚刚开始 。
2023-03-20 21:50:20,$拼多多(PDD)$  Temu 业务存在巨大的风险，想靠这个平台售卖大量没有经过目的国认证的产品尽早要出大问题。
2023-05-09 00:55:37,从这个公司居然组织上百人的团队通过挖系统漏洞，利用漏洞偷偷在用户手机上获取竞争对手的信息，偷偷防止用户卸载。这个公司的所作所为和老板宣称的企业文化完全背道而驰。 不要看某人说了什么，而是看他们干了什么，做事方式更体现他们真实的价值观和企业文化。
2023-05-18 00:41:59,感谢你写的这篇文章 ，之前认真读了你的文章 ，那天才敢在跌到28块时开始抄底 ，最低一笔抄在了11.55 ，之后反弹后继续在20以下加了不少 ，现在整体盈利60%了 。
2023-05-25 22:15:04,唯品会的商业本质是线上版的TJ Maxx ，但是和TJ Maxx还有点差别 ，在品牌商那边的话题权没有那么大 。品牌特卖这种模式的客户粘性非常好 ，尤其是对于追求性价比的女性客户 。唯品会几乎不压品牌供应商的货款 ，因此很多品牌商非常喜欢和它们合作 ，是品牌商非常重要的一个销售渠道 。而另一方面 ，唯品会有了很多的低价的品牌服饰的货源 ，这又帮助唯品会能够一直服务好它的核心客户群 。
2023-05-30 04:22:07,美股AI概念股这一波涨得真好 ，可惜不属于我的能力圈范围 ，看着别人赚钱确实也眼红 ，但是还是坚守自己能看懂的便宜货更安心 。 前段时间抄了不少$阿莱恩斯西部银行(WAL)$ 也有不少盈利了 。 4月底到5月初顶着持续的下跌卖出了一千多手$PBF Energy(PBF)$ 6月16号到期的PUT ，现在也获利颇丰 。 唯一遗憾的是虽然对$PBF Energy(PBF)$ 财报后的股价走势非常有信心 （实际的股价低点和时间和我的分析完全一致 ，毕竟在超过市值15%的回购金额下 ，股价反转的板上钉钉的事情 ） ，仍然没有足够的勇气买给的Call 。 算下来今年卖PUT已经贡献了10%的收益 ，下半年继续卖PUT挣些生活费 。
2023-07-12 22:13:13,哈哈 。 我觉得你今年在 $Carvana Co.(CVNA)$ 上面真是太厉害了 ，可惜这种类型的股票不太符合我现在的投资风格 。 之前也一直想在1块几弄点 $Opendoor(OPEN)$ 也都错过了 。
2023-07-12 22:51:07,嗯 。 我今年主要把精力放在能源行业明显低估的$PBF Energy(PBF)$ 上 ，到目前为止市场仍然没有改变看法 ，不过我通过卖PUT也获得了不错的收益 。 另外抄底了 $阿莱恩斯西部银行(WAL)$ ，目前收益率也挺不错 。上半年的收益率也跑赢了标普500 。
2023-07-12 23:01:20,"一次成功利用美股公司回购规则进行期权交易的经历 最近在做一支股票的交易决策时遇到一个非常tricky的问题 ，我的交易决策严重依赖对于美股公司的回购规则了解 。于是花了点时间研究 ，学习了一下美股公司回购的一些规则 。 为了避免公司操纵股票 ，交易所对于公司执行回购交易有很多的限制 ，具体回购交易限制大致如下 ： 规则1. 在一个Q结束前的15天内 ，公司不允许进行回购交易 规则2. 在财报发布后的48小时内 ，公司不允许进行回购交易 规则3. 每天开盘后的10分钟内 ，公司不允许进行回购交易 规则4. 每天收盘前的30分钟内 ，公司不允许进行回购交易 这些回购限制规则对于我研究标的短期价格有着巨大的影响 ，在弄清楚了这些回购规则后 ，最终果断卖出了更多的近期的PUT期权 ，最终获利颇丰 。 我分析的股票是 $PBF Energy(PBF)$ , 该公司在2022年12月初宣布了5亿美元的回购 ，2023年2月底公司ER时 ，还剩3.6亿的回购额度 ，当时的回购均价是38左右 。从4月初开始 ，股价一路下跌 ，在5月5号财报前 ，股价从43-45期间跌至31.5 。 当时公司市值41亿 ，22年Q4结束时公司还有19亿美元的26年后到期的长期债务 ，账面有22亿美元的现金 ，预计23年Q1会有4亿美元左右的利润 ，公司的一个新项目出让50%的股权给另一个公司 ，预计Q2交易完成时 ，会分两二次获得8.3-8.8亿美元的现金 。公司在Q1电话会议上表示公司正常业务运转大概需要10亿美元的现金 ，明确表示接下来会通过回购 ，派发股息的方式将现金返还给股东 。 基于以上信息 ，个人推测在Q1财报时会增加回购的额度 。 个人认为公司明显被低估 ，与同行相比也至少低估了一半以上 。在5.2-5.4这段时间 ，股价跌至31-34之间 ，市值只有41亿 ，如果公司宣布新的5亿美元回购 ，加上前一次回购的剩余金额 ，那将近可以回购20%的股份 ，而且Q2结束时 ，仍然有可能宣布新一轮的回购 。在了解回购规则后 ，我确定公司最近这段时间无法执行回购交易 ，导致股价下跌时没有任何支撑 ，但是在财报后肯定会立刻开始回购 ，因此财报前的这个股价基本上就是最低点了 。当时公司每天的交易额在8000万-1.2亿波动 ，只要1-2000万的增量资金就能对股价产生很大的影响 。5月4号发布财报的前一天 ，股价最低跌至31块多 ，而6月16号到期的35的PUT价值是4块钱 ，32的PUT将近2.5 ，严重的定价错误 。 于是尽管之前已经卖出了不少35以下的PUT ，但是选择了仍然加仓 ，卖出更多的PUT 。 5月5号公司发布23Q1财报 ，盈利超出预期 ，Q2的展望也还不错 ，公司同时宣布增加5亿美元的回购 。电话会议上 ，分析师不断追求接下来会如何使用Q2将到账的8.3亿美元现金 ，然后CFO表示暂时不考虑还没有到账的钱 。结果当天股价高开低走 ，收盘时只涨了1.8% 。周末过后 ，5月8号股价开始往上走 ，而且经常会出现盘中短时间股价往上大幅拉升 ，而且经常在收盘前20分钟开始 ，股价从当天的高位回调 ，这一切都完美地和回购规则相吻合 。之后股价一路上涨 ，最终6月16号期权到期这一天 ，股价收在了40.65 ，卖出的所有PUT全部落袋 。"
2023-07-21 01:39:10,看了你的文章非常有感触 ，很多时候必须持有少量的仓位才会刺激自己更多地去深入研究某个公司 。我过去的投资经历中做得非常不好的一点就是很少基于机会成本进行资金的分配 。 手上持有的多支股票时 ，大部分时间都是按惯性拿着 ，很少去认真比较它们之间的期望回报以及那些自己看好但是还没有买入的公司的期望回报 。卖掉已经持有的一个公司去买入一个新的公司 ，这中间其实有一个很大的心理问题需要跨越 。直到今天我还是没有想到好的办法来解决这个问题 。
2023-07-23 20:52:37,"threads 根本没有任何机会 ，前几天看着新用户暴涨觉得有戏的人都没经历过当年社交媒体大战的时代 。当年Google+ 3天时间拿下8000用户 ，然后马上就成了鬼城 。Facebook 从Ins倒入到threads的用户绝大部分都会是僵尸用户 ，只是美国的主流媒体现在很Twitter把它们做的恶心事都曝光了 ，不再帮着它们审查它们不喜欢的言论了 ，于是恨不得twitter马上挂掉 。 @飞鲸投资笔记： 今天elon mask在twitter上相当活跃, 是否会正式为小蓝鸟推出新徽标是热门话题. 与此同时,看到华尔街日报的一条简讯,$Meta(META)$ 的threads活跃用户数量本周降至 1300 万 ，较 7 月 7 日的峰值下降 70%. 我估计几天后的财报会议上, 这应该会是小马哥头疼的问题之一. 2023-07-23 16:02· 转发 3· 讨论 4· 赞 6"
2023-09-08 03:01:49,$PBF Energy(PBF)$ 快要 All time high了。 从公司运营的角度来看，现在算是公司最好的时候了，管理层完成了交接班，账上现金多于债务，评级被upgrade了，生物能源炼厂顺利投产，可以节约大量购买RINs的钱了。在这种波动的行情里面，持有这个公司让我特别安心。
2023-09-12 18:49:47,他还是比较接地气的，没有像马云那样活在泡泡里。就是不知道他能不能頂得住华尔街给的业绩压力，按照自己的计划走下去。
2023-10-04 03:57:50,我觉得这里的关键点是得搞清楚NVDA 目前的需求是一次性的恐慌需求 ，还是可以长期持续的需求 。 如果是恐慌性需求 ，那现在的利润计算PE就没有什么价值了
2023-10-12 21:58:39,$InMode(INMD)$ 抄了一些，看看什么时候能够解套。
2023-10-12 23:44:39,$ADYEN NV(ADYEY)$ 最近也抄了些这个公司，观望很久了，终于有机会下手买点。
2023-10-13 00:50:56,市场就是这样 ，有时候过度乐观 ，有时候过度悲观 。3个月前还到过48 ，现在就腰斩了 。 我特别喜欢这样的市场先生 ，给我创造机会以极低的价格买股票 ，等大家都乐观的时候我再来卖给他们吧 。
2023-10-18 22:24:21,哈哈，我在美股里面挣的钱基本上都是来自于“便宜的普通公司”。
2023-11-03 00:50:12,$Confluent(CFLT)$   现在这个估值回到2020年融资时候了，Kafka应用非常广泛，客户群体是非常大的，但是如何赚到钱，这个公司还得再想想办法。今天卖了点2025年年初到期的PUT，如果能跌到那个价格，愿意买点，长期拿着。
2023-11-04 22:03:30,"最近读 “Richer, Wiser, Happier ”,第一章里面的哥们的故事有很多共鸣 ，我也是一个shameless cloner 。他做的事情就是我在今年做的 ，耐心等待机会 ，而不急着匆匆下注 。昨天在研究Jerry Smith时 ，看到一个新闻 ，Fundsmith 有一个watchlist ，里面都是他们看好的公司 ，但是因为价格太高 ，一直没有下手 ，他们会等上好几年 ，直到估值合理时才买入 。他们等了5 ，6年才找到机会买入IDXX ，其中$ADYEN NV(ADYEY)$ 也在这个清单里面 ，我猜最近暴跌后他们应该买了点 。 今天最大的投资感悟是不要买贵了 ，不管是多好的业务都不要买贵了 ，耐心会带来回报 。"
2023-11-04 22:50:28,大道是我的投资领路人 去年写点东西 ，主要是回顾一下自2012年来的投资经历 ，这些东西一直放在草稿箱 ，没有发布出来 。 这两天看到关于大道的讨论 ，让我想起当时刚来雪球时的情形 ，当年是大道的文字领着我走入价值投资的道路 ，最终获得超乎想像的成功 。今天趁这个机会 ，修改了一下 ，发布出来 。 突发奇想 ，开了个美股账户 大概在2011年年初 ，当时还在某互联网大厂工作 ，非常喜欢苹果的产品 ，加上目睹了国内中概股 （特别是网易和携程 ）在过去那些年股价涨了很多 ，于是萌发了买苹果股票的想法 。经过一番努力后 （根据 i美股 的开户教程 ） ，终于在Firstrade上开好了美股账户 。然而在通过招商银行网银转账失败和邮局电汇被拒后 ，这个买苹果股票的念头暂时不得不打消了 。 机缘巧合 ，遇见雪球 ，遇见大道 当时喜欢在网上冲浪 ，围观别人掐架 。在某次围观掐架时 ，看到霍炬提到雪球这个网站 ，并且大力赞扬说这个社区讨论氛围很好 ，不打嘴炮 ，观点不同的人用钱为自己的观点下注 。当时就记住了这句话 ，只知道雪球是i美股新开发的一个社交产品 。 时间来到2012年5月初 ，某个工作不繁忙的下午 ，忽然想起来霍炬的那句话 ，于是搜索了雪球 ，来到了这个网站 ，从此开始改变了我的人生轨迹 。当时还有一个小细节 ，准备注册账号时 ，发现早在一年前开美股账户时就已经注册过了 ，当时就是按照i美股的教程开的户 。 当时@不明真相的群众 梁剑他们正组织雪球的用户团在美国参加伯克夏尔的年会 ，网站上最醒目的内容就是任俊杰 ，@大道无形我有型 等人讨论价值投资 。围观他们的讨论时 ，其中 “买股票就是买公司 ”这句话瞬间就击中了我 ，这个逻辑太容易理解了 。在他们在讨论中知道了价值投资大概是什么 ，并且知道了 《聪明的投资者 》 ，巴菲特 ，芒格 ，彼得林奇等等 。当时还惊喜地发现Firstrade客服也在雪球 ，咨询了一下入金的事情 ，发现我的中国银行网银当时可以直接入金 ，于是分两次将当时手头上大部分现金转入美股帐户 。 我的整个投资操作和很多主流观点完全相背 。比如对于杠杆的观点 ，对于分散投资的观点等等 ，其中有很多观念受到大道博客里面写的文章的影响 。 在正式买入人生第一支股票前 ，我遵从了任俊杰等人的建议 ，耐着性子认真读完了 《聪明的投资者 》一书 ，明白了投资和投机的区别 ，知道了价格和价值的含义 ，明白了市场先生的櫂 ，从此抹上了捡便宜货的投资底色 。在那些讨论中 ，我找到了大道的博客 ，认真读了大道网易博客里面的所有文章和讨论 ，在这些讨论中知道了芒格的 《穷查理宝典 》 ，在2012年认真读了这本对我影响巨大的书 。 大道的博客里有一段话令我印象深刻 ，大致意思是年轻的投资者 ，资金量少 ，承担风险能力更强 ，应该去找那些回报前景更大的小公司 ，弄懂它们的生意模式 ，买入这些公司才能真正通过投资解决财务问题 。这段话和我后来读到的 《约翰 邓普顿教你逆向投资 》里面提到的投资哲学非常接近 ，成为了我这些年投资的核心思想 。 在弄清楚自己的定位后 ，几乎一下子就把Google ，Amazon ，Apple这类大公司全面排除在我的投资目标之外 。这些年通过实践逆向投资 ，买入那些被市场抛弃的股票 ，适度运用杠杆 ，投资收益长期大幅跑赢标普500指数 。其中最早的Firstrade帐户过去12年 ，年化回报超过50% 。最终我通过投资 ，成功解决了财务问题 ，还帮助我成功实现了移民的梦想 。 关于杠杆的使用 ，也深受大道的博客的影响 ，里面讲的对杠杆的理解非常有价值 ，大致意思是 “巴菲特说的不用杠杆 ，核心是不用自己无法承受的杠杆 ” ，这个观点让我撇除了使用杠杆的偏见 。当时我的工资收入节节上涨 ，国内资金没打算再弄到美股 ，所以在美股用一些杠杆完全在我可承受范围 。2021年辞职 ，全职做股票投资后 ，我再也没有使用任何杠杆了 。
2023-11-05 16:41:35,我没有把他当成神 。早在2012年我就认为他对阿里巴巴企业文化的判断错得离谱 ，但是这并不妨碍我学习他写的那些我认为有价值的东西 。 我看任何人写的东西都会先经过自己的逻辑思考 ，确定观点符合理性逻辑 ，再决定要不要接受这个观点 。
2023-11-08 22:52:52,你没看到并不表示它没有说过 ，在做出一个判断之前要先确认事实 ，另外也不要神化任何一个人 。 我是在大道网易博客里面看到的关于杠杆的讨论的 ，而且经过我自己的思考 ，我认为观点符合逻辑 ，所以我在自己的投资过程中运用了部分可承受的杠杆 。一个最基本的事实 ，大家买房时普遍使用了杠杆 ，这个基本事实说明使用杠杆并没有错 ，关键在于使用杠杆的程度 。 把一些 “投资格言 ”荒谬地理解成不可违背的规则 ，机械的执行是非常要命的 。 对于任何总结性的格言都需要弄清得出这个句子的背景和适用范围 ，这样才是真正理解一个事物的办法 。
2023-12-20 21:40:48,免税这一点对一些人还是很有吸引力的
