发布时间,正文
2022-07-15 15:25:10,$华润万象生活(01209)$ mark一下，650亿一下开始仔细看。
2022-07-21 13:54:52,$DIDI pinksheet(DIDIY)$ 80亿罚款如果意味着调查结束、app恢复上架可期，那算是非常大的实质性利好。
2022-08-03 22:08:30,$尚乘数科(HKD)$ 冲鸭[痴呆]中概第一市值交椅你来当好了[痴呆]
2022-08-05 22:41:45,Mark一下上周海南调研的收获 （这一条是免税相关 ） ： 1 ）中免的竞争韧性比预期中强 ，旅游淡季叠加疫情阴影的7月底 ，探店的7家免税店中唯有海棠湾还有人流如注的感觉 ，海旅居然之家店尚算有人气 ，深免观澜湖 、国药中服免税公园可用冷清来形容 。日月广场店整体人流也一般 ，印象深刻的是 ，明明是一样的产品组合 ，中免日月广场店生意就是比同在日月广场的海控全球精品要好很多 。 2 ）实际从折扣力度来看 ，中免的免税店反而是优惠力度最小的 。与竞对动辄两件6折 、三件5折的力度相比 ，cdf的三件7折实际上没有任何优势 ，这和公司此前传达出的今年优先保利润的姿态是一致的 ，哪怕中免的进货成本决定了它事实上是最有能力打价格战的 。 3 ）其他几家免税店 ，就物业本身的资质来说 ，没有能和海棠湾相提并论的 。无论是从地理卡位 、规划设计还是引进的品牌/产品组合来说 ，都不如海棠湾免税城 。印象最深刻的是深免的观澜湖免税城 ，建得很好 、修得很漂亮 ，耐不住位置前不着村后不着店 ，除了以超低折扣吸引代购群体 ，吸引自然客流的能力基本没有 。 4 ）目前看来 ，几家本地免税运营商中 ，从组织架构 、专业人才储备方面也就海旅算得上排得上号的对手 ，有希望咬下10%左右的离岛免税份额 ；但随着新海港开业 ，中免份额维持80%不算非常乐观的假设 。 5 ）目前存疑的是离岛免税的整体市场空间 ，海南省的十四五规划 （3000亿 ） ，从业人员都认为纯粹当个大饼看好了 ，实现的概率很低 。甚至保守来看光靠现有的主力香化产品 ，可能在千亿左右就会遭到瓶颈 。这也就是为何去年年底一个LV可能进驻海南的传闻就让中免的股价短暂打了鸡血 ——对于目前8000元左右的免税客单价而言 ，箱包精品品类开拓的意义太大了 。不过 ，目前能得到的所有信息渠道 ，几乎都表明LV海南店将花落海口万象城 ，而非与中免合作 。
2022-08-07 14:36:49,每次在益田假日里瞎逛遇到有人问路都是问苹果店怎么走的，仔细回想起来，真是一次例外都没有。
2022-08-08 19:01:44,2023年的年初，研究猿（如果那时TA还是研究猿，没有下岗成为一名骑手）roll模型的时候，准会感慨万千地想起2021年拍下的关于2022年即将会恢复至2019年水平的预测。
2022-08-20 15:05:40,虽然是个段子...但是折射出很有意思的一点 ，就是线下消费的体验感和丰富度是线上无论如何也无法比拟的 ，带动人均客单价逻辑也顺畅得多 。 有别于刻板印象中 “线下实体消费一直受到线上挤压 ” ，购物中心业态在国内过去10年发展顺畅 ；无论是存量规模 （以面积计 ） 、每年新开商业数还是在整体社零中的占比 ，都处于平稳的上升态势 。 这主要还是因为Shopping Mall这种业态 ，在国内主要在00年代后期开始大规模启动建设 ，在时间线上基本与电商起步处于同一起跑线 ，因此在规划早期就非常注重体验式业态的占比 ，注重与电商的差异化竞争 。根据中金对国内8000余家购物中心的数据分析 ，餐饮为中国购物中心店铺业态中占比最高的店铺类型 （28.8% ） ，高出服饰鞋包的27.4% 。直观的业态数据对比之外 ，空间设计 、装修布置 、品牌陈列也能在感性上构建出更多的城市公共空间属性 ，赋予消费者纯购物之外更多的停留场景和意愿 。
2022-09-19 16:33:04,其实我很少看券商的策略报告 ，但最近长江策略包承超团队的一篇关于估值的深度策略报告令我深受启发 （没有机构白名单权限的投资者 ，也可以在长江研究的微信视频号里找到简化版的内容 ，我个人甚至觉得比正式路演版讲得还要好一些 ） ，厘清了从前一些颇有疑虑的地方 。 这篇报告第一个令人印象深刻的重要结论是 ，随着市场本身的逐渐成熟 ，行业利润增速和估值的相关性近年来实际上是越来越低 （也就是说 ， “高增速对应高估值 ”越来越不适用 ）了 。无论是在有更多的行业已经经历完完整产业生命周期的美股市场 ，还是在A股市场 ，都呈现出一致的规律 。 包总在报告里特意cue了茅台的例子 ——为什么2011年的茅台净利润增速高达70% ，却和现在的估值中枢差不多 ？ 与之类似的 ，我们能在美股市场找到许多食品饮料等 “传统 ”行业公司 ，长期业绩增速只有高个位数到低双位数 ，估值中枢却高于增速动辄大几十的科技公司 。 报告指出 ，跟 “增速预期 ”相比 ， “久期的预期 ”在估值变化的过程中是更为核心的决定因素 。从高速成长 、出清到成熟期 ，行业的估值中枢往往会呈现N型变化 。用不那么掉书袋的话总结 ，其实就是越到成熟期 ，估值越贴近盈利的持续性和稳定性 （我以为 ，也就是越来越贴近商业模式的本质了 ） 。 只有在产业高速成长期 ，大多数投资者印象中 “高景气度匹配高估值 ”的印象才是符合现实规律的 ，这个时期 ，公司业绩增速快 ，久期预期长 （随便拍到2060年... ） ；在行业出清时期 ，增速下行 、长期空间萎缩 ，投资者的久期预期大幅缩短 ，估值也随之恶化 ，这一阶段的龙头公司eps可能仍有较稳健的增长 ，但估值下杀的幅度往往高达50-60% ，使得这段时期成为非常差的一段投资时期 。待行业出清 ，成熟期的久期预期再度拉长 ，哪怕业绩增速远远不及成长期 ，但仍大概率能迎来一段估值上修 ；而这往往也是投资行业龙头最好的时机 。
2022-10-14 21:26:24,#今日meme# 一个行业/公司客观存在的风险是不随人的主观认知深浅而改变的 ——这似乎是句不用加以说明的大白话 ，任何智力正常的人都看得懂 。 一些非常聪明的投资者却往往会忘记这一点 。正因为他们对行业有着超乎市场平均水平的 、高度成熟的认知 ，他们会认为自己投资同样的标的 ，比一般投资者的风险更低 。他们可能不会这么说 ，但他们的持仓不会说谎 。能更好地对风险加以 “解释 ” ，能够事后总结出原因 ，似乎让人错以为风险就因此降低 ，实则没有 。这应该也算是叙事谬误中的一种 。 避免成为这种聪明人 。
2022-11-23 21:51:45,$动视暴雪(ATVI)$  周末和这几天断断续续在通勤路和散步间隙听完了机核的4期播客 《动视暴雪的前生今世 》 ，即便我不算是真正的玩家 ，听后仍然感慨万千 ；这家公司的起步 、发展 、并购的过程 ，的确可可以称得上 “见证了电子游戏的历史 ” 。 也记录一下几个个人觉得挺有意思的事情 ： 1 、技术蓬勃创新的年代里 ，往往会时不时涌现一些让后人看来觉得难以置信的造富机遇 。在电子游戏的发展史上 ，这个堪称 “奇葩 ”的机遇是由一名叫做贝尔的工程师缔造 ，基于其发明所开发出的第一代电视游戏主机米罗华奥德赛 ，申请了一项被当时的专利局员工嗤之以鼻的专利 ：电视游戏与训练装置 。但凡是通过电视接收信号显示的电子游戏都会触犯这项专利 ，这使得米罗华 （后被飞利浦收购 ）和贝尔通过不断地起诉获取版权金成为电子游戏发展史上 “躺赢 ”的玩家 ，十年间诉讼所得就超过了1亿美金 。 2 、动视的创始人团队都曾是雅达利 （Atari ）的工程师 ，他们愤而出走创业折射出了电子游戏发展草莽时期对创意和产权不恰当的漠视 。 那是一个真正意义上渠道为王的行业时期 ——一个为公司赚取数千万美元年收入的游戏程序员的薪水仅为区区3万美元 ，却甚至不曾拥有为作品署名的资格 。而当这样的明星员工因为不满足于待遇而向经理提请辞呈时 ，后者的反应不是挽留 ，而是口出厥词 ：你们对游戏开发的贡献 ，并不比装配流水线上的工人更多 。 从这种对内容和产品力的漠视和对渠道力的盲目自信中 ，我们便不难找到后来大名鼎鼎的 “雅达利大崩溃 ”的导火索 。 3 、1994年 ，早在所有我们现在耳熟能详的名作诞生之前 ，暴雪就被创始人卖掉了 ，其作为真正意义上 “创业公司 ”的历史很短 。 从现代奉行的公司管理理论来看 ，当年的暴雪缺乏职责分工 、管理混乱 、随心所欲 。可正是这样的 “放养 ”氛围 ，使得一群有才华又真心热爱游戏的员工们 ，可以拥有足够的个人时间创作自己想要做的游戏 。 《魔兽 》和 《暗黑 》的诞生 ，恰恰产生于这样的环境 。
2022-12-01 18:30:41,虽然个人在当前的价位并不大看好$苹果(AAPL)$ 未来12个月的表现 ，但系统地学习科网股的这一年多以来 ，我对这家企业产生了越来越多的敬意 。 从前是因为它曾经做过了什么 ，现在更多的是因为它没有做什么 。手握富可敌国的现金流 ，坐拥小型科技企业想都不敢想的资源 ；却不因为 “缺乏成长性 ”而感到焦虑 ，盲目地并购或者开辟新的业务线 。那一头 ，无数的泡沫乘着QE的浪潮被裹挟至天空 ，又无声无息地破灭 ，实打实的价值毁灭 。然而苹果还是苹果 。做不出能让消费者满意的新东西 ，那就不做 ；找不到确定回报的新项目可投 ，那就回购 ，只是回购 。
2022-12-21 15:14:20,随着同事们纷纷居家，现在成了一人独享300平海景办公室的状态......
2022-12-21 18:04:31,“传统互联网招聘的基本模式有不可或缺的几大路径依赖 。第一收入要靠广告 ，首页广告是中国互联网招聘企业重要的收入来源 ，除了中国互联网招聘企业以外 ，全球各国互联网招聘平台上都没有首页整墙广告banner的问题 。第二个路径依赖 ，传统互联网招聘网站的consumer model ，本质都是职位搜索器 ，就是用搜索的方法去把职位信息进行分发 ，比如1994年美国的Monster ，1997年澳大利亚的SEEK ，1998年香港的JobsDB ，1998年上海的51job......它们能存在是因为有职位搜索器进行流量分发 ，遇上困难也是因为职位搜索器 。职位搜索器支撑了整个商业模式的存在 ，然后这个事情是不work的 。 为什么用户不高兴 ？知名企业你排在首页的第八个我也能看见 ，也投简历给你 ；不知名的企业 ，你置顶到第一个我也懒得看你一眼 ，你谁啊 ，我投简历给你 。所以小微企业在这个地方是无从招聘的 。因为信息只有薄薄的一层 ，这个公司叫什么 ，职位说明书千篇一律 ，薪资就是个区间 ，有时候加个面议 。你说我基于这些东西就要去上四年班 ？它提供的信息完全不足以让求职者区分 ，所以大家都去投知名企业 。然后知名企业也骂 。华为2008年雇了一千多个recruiter （招聘专员 ） ，原因很简单 ，第一重视人才 ，第二这个简历弄不完啊 。曾经有一个笑话 ，HR收了一摞简历特别厚 ，老板说今天下午弄完 。他说下午真的弄不完 。老板说我告诉你一个办法 ，把上面这一半扔了 ，直接看下面这一半 ，一样的 。这竟然就是我们这一代互联网产品留给用户的体验 。 ...... 我们为什么坚定地选择了匹配模式 ？因为决不能选择职位搜索器 ，全行业吃了二十几年苦 。所以当时我们就坚决选职位匹配器 。 ” —— 《详谈05 ：赵鹏 （像农民种地一样 默默干一件正事 ） 》 $BOSS直聘(BZ)$
2023-01-06 22:44:25,事实是检验出来的 ，不是判断出来的 。所以枯燥的跟踪比拓展新的能力圈甚至都更重要 。每个投资者都在追求确定性 ，可是现实总在发生变化 。认可价值投资者 ，尤其希望自己能实现这样的一种投资状态 ：在很早的时期慧眼识珠 ，识别判断出了一家公司的卓越 ，坚定地长期持有 ，从而收获丰厚的回报 。然而理想终归是理想 ，它不是用来束缚你的思考的 。
2023-01-16 16:06:07,迷你仓里纯风投性质的一只消费医疗股年内已经翻倍了，往往这种事情发生的时候，都预示着接下来的一段时间我会大幅跑输市场。但是一个人到头来只能选择一种体系，保持客观，平和和谨慎。
2023-01-17 16:48:50,此前一直因为种种原因没能去成上迪 ，终于在上周末得偿所愿 ，还非常碰巧地遇上了上海为数不多的下雪天 。虽然冷得全程捂手连拍照都懒得拍几张 ，但是确实留下了非常美好的体验 。 在迪士尼里 ，人人都像被施了快乐魔法般快乐 ；但是有钱人会更快乐 。老早就听闻迪士尼的门票价格能跑赢通胀 ，进了园区才能真切地体会到什么叫做赚钱黑魔法 ——各项服务和特权的千层套路将价格歧视做到了极致 （如果你读过迪士尼财报 ，乐园segment的利润率可能会让你有些惊讶 ，这么 “重 ”的一门生意运营利润率在未收疫情影响的年份高达30%+ ） —— 不想在寒风中在室外瑟瑟发抖排上60分钟的队 ，那就花钱吧 ；花上110-180元不等的代价 ，可以为你在单项上节约大几十分钟的时间 ；你也可以一次性购买囊括3-8项热门项目的尊享卡套餐 ，一次性享受所有热门通道的免排队特权 。对于不但懒得排队 ，甚至也懒得事先做路线攻略的土豪观众而言 ，还有大几千块的专业导览服务可供选择 。根据每天入园客流和拥堵程度 ，尊享卡的价格还会像机票一样随时浮动 。 当然 ，这种定价能力是建立在高质量的供给能力和供需关系的深层次理解上的 。玲娜贝儿本不存在 ，皮套下的工作人员月薪六千 ；但是以十二万分的心力去打造一个梦 ，总有人会为梦想成功的那一刻一掷千金 。用有效的定价机制将这一部分消费者精准地筛选出来 ，合理地赚取更高的利润 ，这是很多品牌目前缺乏的能力 ；武断地认为 “人傻钱多 ” ，通过定价虚高来收割虚荣心 ，那本心就错了 。 $迪士尼(DIS)$
2023-01-22 10:23:42,@六和公益 新春吉，㊗️六和越办越好，孩子们积极向上 所行皆坦途
2023-01-31 19:13:46,本来想回在某个帖子下面的 ，打完尴尬地发现帖主设了个关注满3天才能回复...那我就随缘发发了 我们在国内觉得微信支付宝如此好用 ，不是因为它们是 “电子钱包 ” ；钱包在支付产业链里从来都不是门槛最高的东西 ，后面连接各个银行的清算通道才是 ，它让你的电子钱包可以绑定你的银行卡 （无论是借记卡还是信用卡 ） ，消费的时候 ，消费者的感知是你打开微信给商家扫了一下二维码 ，但实际的资金流永远是从消费者开卡的银行流向商户使用的银行 （除非你是用微信钱包余额直接给商户个人微信转账 ，但是显而易见 ，这种场景是很少见的 ；不依托银行余额只凭钱包余额流转的电子钱包天花板也是很低的 ） ，整个环节里最关键的一点也是两家银行之间实时的授权交易和清算对账 。而我国由于发展阶段的问题 ，实际上是由上层设计牵头 ，使得各大银行之间的系统本就能够丝滑对接 ，成为微信支付宝等电子钱包蓬勃发展的基础设施 （当然 ，它们的模式创新也从一定程度上加快或者说倒逼了这一点 ） 。 而在海外 ，具备一定实力的银行早期都是竞争关系大于合作关系 ，以致于在1960年代 ， “信用卡 ”这种当时的金融创新方兴未艾之际 ，这种特殊的竞合关系催生出了VISA/Mastercard这样游离于各家银行之外 、又有着千丝万缕关系的第三方中立清算组织 ，来充当这样的清算枢纽 。Visa 、Mastercard不止是信用卡品牌 ，类比国内的话他们实际上是银联的角色 ，甚至比银联的产业链话语权更强 。初创时期的Paypal也好 ，新兴的Block或者未来的Crypto ，都希翼于绕过这个枢纽 ，打造一个属于自己的内循环支付网络 ；但这一点的难度并不在于技术 （毕竟去中心化原理上就能充当信用问题的最优解 ？ ） ，而在于已经存在数百年之久的 、以现代银行为核心的金融体系 。毕竟在Visa 、Master构建起的庞大网络中 ，7:2:1的利益分配最大受益者并不是它们自身 ，而是发卡行 。
2023-02-02 10:57:44,伯克希尔拾贝系列1 ：GEICO （这是一篇gzh的旧文 ，但是由于发出后不能修改也没法留言 ，为了记录下近期偶然获得的一些相关心得 ，所以在这边也重发一遍 ） ——- 作为股神巴菲特背后的公司 ，伯克希尔-哈撒韦在资本市场的一举一动都备受关注 。在当今的互联网时代 ，伯克希尔每每于13-F中透露的季度调仓动向 ，往往能迅速引发全球金融从业者广泛关注和热议 。 这使得伯克希尔在大众印象中有意无意地被贴上了 “金融投资 ”公司的标签 。实际上 ，二级市场股票投资仅仅是伯克希尔众多业务中的一部分 。 在年报的股东信中 ，巴菲特将伯克希尔的核心业务描述为 “四巨头 （Big Four ） ” ——保险业务 、BNSF 、苹果和BHE 。显而易见 ，四者当中现在只有苹果属于非控股的二级市场权益投资 ，也是大众认知中的股票投资 。 以总资产价值占比的角度来衡量 ，伯克希尔最核心的资产自然是保险业务 （归根结底 ，伯克希尔首先是一家保险公司 ） ；同时 ，海量 、源源不断且低成本的保险浮存金 ，也构成了伯克希尔长期投资端卓越的基础 。 截至2021年底 ，伯克希尔的浮存金规模超过1470亿美元 ；仅仅在2021年一年的时间内 ，新吸收的浮存金规模就达到了90亿美元 。而由于过去55年来伯克希尔的保险板块鲜有亏损 ，几乎年年实现承保盈利 ，这1470亿美元浮存金的平均成本早已是负数 。 从结构上来看 ，伯克希尔海量的浮存金来源主要是财险和生命健康险 ；分别主要由盖可保险 （GEICO ） 、伯克希尔哈撒韦初级集团 （Bershire Hathaway Primary Group ）和伯克希尔哈撒韦再保险 （Berkshire Hathaway Reinsurance Group ，BHRG ）3家控股子集团经营 。 无论是从营收 （贡献过半 ）还是利润 （贡献超过100% ）的角度 ，GEICO都可谓伯克希尔保险业务 “皇冠上的明珠 ” ；当然 ，这笔投资背后的象征意义和传奇色彩 ，甚至早已超出其之于伯克希尔的财务重要性 。 （仅从承保利润的维度 ，GEICO对伯克希尔保险业务的贡献度过去三个财年均在100%以上 ） 巴菲特与GEICO的渊源由来已久 。早在1950年代 ，初出茅庐的巴菲特就在恩师格雷厄姆的影响下对GEICO青睐有加 ；1951年 ，他曾受邀为某投资专栏写下名为 《我最看好的股票 》一文 ，不吝赞美之词通篇推荐的标的 ，就是当时成立不足二十年的GEICO 。 当时 ，这个后来被奉为 “价值投资 ”经典案例的投资标的 ，还是一只不折不扣的 “成长股 ” ——从1940年到1950年间 ，其保费收入从76.8万美元增长至801.7万美元 ，十年间增长超过十倍 。巴菲特在文中分析 ，GEICO的成长潜力远不止于此 ，因为当时其才刚刚在全美50个州里的15个州取得牌照 ，业务前途无量 。 显然 ，从事后结果看 ，这一判断无比正确 ；但这一笔投资很难说得上成功 ：巴菲特在GEICO上赚了50%左右就卖掉了 ，错过了今后20年百倍的涨幅 。 而伯克希尔集团对GEICO的投资则可追溯至1970年代 。 1970年代初期 ，通胀 、风控缺失和错误的定价使得GEICO的经营持续恶化 。1974-1976年上半年 ，这家曾经的明星企业连续亏损 ，一度面临破产的困境 ，股价也深度回调 ；1976年 ，GEICO的董事会任命了John Byrne作为新董事会主席和CEO 。在他的大刀阔斧的改革下 ，GEICO降本增效行动成果卓越 ，1976年下半年就开始重返盈利 。 观察到经营改善的巴菲特开始大笔通过伯克希尔买入彼时股价仍在低位的GEICO股票 。1977-1980年 ，伯克希尔共计花费4500万美元 ，持续收集GEICO的股份 ，持股比例约占35% 。 到了1994年 ，GEICO每股光是每年派发的现金股息就超过每股1美元 ，而最开始伯克希尔的买入平均价格不超过2美元 。 随着公司不断回购 、股本不断缩减 ，1995年 ，在没有对GEICO主动追加投资的情况下 ，伯克希尔对其的持股比例超过了51% ；于是 ，伯克希尔索性直接收购了GEICO的剩余股份 ，使其在1996年正式成为全资控股子公司 。 2005年 ，巴菲特在股东大会上直言 ，这笔投资是 “伯克希尔迄今为止最好的一笔投资 ” 。站在若干年后的2022年 ，也许有人会持不同意见 ，认为绝对数额上创造了更大增值的苹果才是巴菲特最好的投资 。但从回报倍数来看 ，目前的苹果还没法与GEICO望其项背 ——早在1996年 ，收购GEICO剩余股权时 ，GEICO相对初始成本的回报已经接近50倍了 。 更何况 ，这笔投资当前仍在为伯克希尔贡献惊人的现金流 。2019-2021年 ，GEICO分别录得360亿 、349亿和383亿美元的保费收入 ；而其保费主要来源是机动车险 。 在所有财险种类当中 ，车险应该是商业模式最好的一种 —— 1 ）消费需求相对刚需 （只要购置了车辆 ，车主就必须要买保险 ） ，不太需要主动销售 ； 2 ）车险往往期限较短 （通常是按年 ） ，因此其沉淀下的保险浮存金投资久期可以比较灵活 、风险相应地也小得多 ； 3 ）行业存在规模效应 ，龙头较易长期维持和扩大竞争优势 。 不可否认 ，美国车险市场经营环境与国内迥异 ；但在生意模式上 ，这几个特征是基本不变的 。 美国的私人车险市场集中度远低于国内 ，但仍是一个龙头集中度较高的市场 （CR 5 ~60% ） 。从规模来看 ，GEICO目前是全美排名第二的车险公司 ，市占率次于State Farm ；不过 ，从经营质量 、和市占率提升速度来看 ，排名第三的前进保险 （Progressive ）近年来被业内认为是更为出色的竞争对手 。 过去5年来 ，GEICO的私人车险保费收入的复合增速达到了7.9% ，虽然逊色于Progressive的12.9% ，但显著地优于行业老大State Farm的1%和行业平均的4% 。 不少主流观点认为 ，GEICO和Progressive作为业内最优秀的两家公司 ，市场份额接连反超State Farm仅仅是时间问题 ；未来数年 ，一个新的双寡头格局有望形成 。目前 ，两者在行业的承保利润占比是超过50%的 ；远远高出二者以保费收入计算的市占率之和 （不到30% ） 。 2021年 ，在愈发严重的通胀和疫后出行复苏的双重影响下 ，全美车险行业的综合成本率自2017年以来首次突破100% （这意味着承保本身是不赚钱的 ，保险公司需要通过浮存金进行投资 ，通过投资收益来获得利润 ） ，老大哥State Farm的综合成本率高达107.5% ，而GEICO的综合成本率仅为98.3% ，Progressive的综合成本率更是只有95.3% 。 有意思的是 ，在去年的股东大会上 ，伯克希尔主管保险业务的副董事长Ajit Jain就曾公开承认对手的优秀 ，盛赞Progressive对于技术的投入领先业界10-20年 ；而GEICO直到最近两三年才开始跟进和学习 ，将计算机技术更多地运用到个性化定价和风险评估当中 。 诚然 ，与伯克希尔大举买入GEICO股票的那个年代相比 ，其相对同行不再是唯一的那个α最强的公司 ；起码 ，早期通过直销建立起的 “低成本优势 ” ，在Progressive这样的对手面前已经不再是独家杀手锏 。 值得一提的是 ，跟伯克希尔大手笔投资股票市场的保险投资组合不一样 ，Progressive价值超过500亿美元的投资端大都是高流动性固定收益证券 ；在加息大周期下 ，这部分固定收益证券非但不像股票一样面临公允价值剧烈回调的风险 ，相反无风险利率的上升还能带来较大的业绩提升弹性 。 对于该如何利用起保险业务优质的现金流为股东创造价值 ，两家业内最杰出的公司显然给出了不同的答卷 。Progressive在维持必要投资规模的前提下 ，将剩余的自由现金流都用于现金分红 ；而伯克希尔则选择大规模地在二级权益市场投资 ，形成了价值超过3500亿美元的投资组合 。 （2022-10-19 ） —2023.02Follow up— 这篇发出后@曹文景 私信问过我 ，为什么Geico的 “直销 ”能够形成优势 ，其他车险公司在早期为什么不能模仿 ？ 其实直到最近听播客听到了这段复盘 ，我自己才算理解了这件事情 。任何优秀企业的发展离不开时代背景 。1950年代的所谓 “直销 ”模式类似商品邮寄售卖方式 ，是当时美国社会发展非常成熟的一种购物方式 ，但在以代理人为主流形态的保险业当时属于模式创新 ，其实并没有很多公司愿意去做吃螃蟹的人 ；其次 ，在这个现在很分散 、当时更分散的市场 ，Geico的品牌定位太讨巧了 ，GEICO这个缩写指 “政府雇员保险 ” ，天然地锁定了有稳固收入的优质客群 ，且政府雇员往往在同一办公室坐班 ，使得后续交叉营销十分方便 。 到了70年代 ，Geico之所以出现巨亏 ，也是在追求增长 、盲目扩张的过程中犯了错误 。 而伯克希尔全资收购后的1995年 ，正值互联网方兴未艾 。Geico对新兴 “直销 ”渠道的反应和拥抱也体现出了优质管理层在变化期的决策能力 。 因此Geico这个case如此成功 ，不单单是 “买得便宜 ”+ “商业模式好 ” ，而且Geico是真的 “好 ” ；而伯克希尔又比其他任何投资者都更理解它的好 ，也知道怎样的好管理层能让它更好 ——1996年收购后三年Geico的保单增速分别为10% 、16%和21% ，而收购之前很多年的增速只有6-7% 。这一定是在很多战略层面做对了一些事情的 。而这又脱离不了人 ：要知道 ，巴菲特早在还是格雷厄姆研究生的时候就上门拜访过Geico当时的副总裁戴维森 ，对这家企业在下重注之前都观察理解了几十年了 ！在70年代末决定第一次下重注收购33%股份前 ，伯克希尔也两次通过人脉找到当时董事会任命的新总裁长谈 ，确认过这是靠谱的管理层 。
