ID,发布时间,摘要,点赞数,评论数,转发数,链接,正文
334093348,2025-05-06 09:43:04,$*ST亿通(SZ300211)$ 华米科技旗下健康检测设备全球出货超两亿台，智能手表市场份额全球前五，无论是保壳还是将来可能借壳，都是有看头的……,7,8,0,https://xueqiu.com/8414489464/334093348,"来源
：雪球App
，作者
： 梦游坤哥
，
（https://xueqiu.com/8414489464/334093348
）
$*ST亿通(SZ300211)$华米科技旗下健康检测设备全球出货超两亿台
，智能手表市场份额全球前五
，无论是保壳还是将来可能借壳
，都是有看头的
……"
334090166,2025-05-06 09:30:05,抢太猛了，选好的股票根本买不进去，只能买点亿通，重在参与吧……,6,0,0,https://xueqiu.com/8414489464/334090166,抢太猛了，选好的股票根本买不进去，只能买点亿通，重在参与吧……
333565944,2025-04-29 11:30:38,多年以来我一直保持着一个交易习惯：如果我认真做了功课，反复思考确认自己确实喜欢这个股票和他背后的故事，我就一定要第一时间上车。市场开在哪里，我就在哪个位置进场，我相信市场在关键时刻的定价远比大家想的还要有效。交易这事情，你看对了行情，却没有上车，可比亏钱难受太多了。当然...,17,2,0,https://xueqiu.com/8414489464/333565944,"来源
：雪球App
，作者
： 梦游坤哥
，
（https://xueqiu.com/8414489464/333565944
）
多年以来我一直保持着一个交易习惯
：如果我认真做了功课
，反复思考确认自己确实喜欢这个股票和他背后的故事
，我就一定要第一时间上车
。市场开在哪里
，我就在哪个位置进场
，我相信市场在关键时刻的定价远比大家想的还要有效
。
交易这事情
，你看对了行情
，却没有上车
，可比亏钱难受太多了
。当然如果看错了
，记得第二天要早点割肉
……"
333546301,2025-04-29 10:10:48,按照现在这个形势发展下去，老师们认为的六七月份板块见底再抄底是不可能了，随着新 st 被普遍撬开，st 板块必然是提前见底。今天就是一场预演……,16,5,0,https://xueqiu.com/8414489464/333546301,按照现在这个形势发展下去，老师们认为的六七月份板块见底再抄底是不可能了，随着新 st 被普遍撬开，st 板块必然是提前见底。今天就是一场预演……
333544384,2025-04-29 10:04:23,$*ST松发(SH603268)$ 恒力重工借壳上市，交易所审核通过，只差最后一步证监会通过了。业绩承诺，2025年至2027年，恒力重工累计实现净利润不低于48亿元（分别为11亿元、16亿元、21亿元），客户基本都没有美国，受关税影响不大。恒力重工 23 年全球排名第九，24 年全球排名第四。对比一下，韩国三星...,10,17,0,https://xueqiu.com/8414489464/333544384,"来源
：雪球App
，作者
： 梦游坤哥
，
（https://xueqiu.com/8414489464/333544384
）
$*ST松发(SH603268)$ 恒力重工借壳上市
，交易所审核通过
，只差最后一步证监会通过了
。业绩承诺
，2025年至2027年
，恒力重工累计实现净利润不低于48亿元
（分别为11亿元
、16亿元
、21亿元
）
，客户基本都没有美国
，受关税影响不大
。恒力重工 23 年全球排名第九
，24 年全球排名第四
。对比一下
，韩国三星重工最新市值 13 万韩币
，大致是 650 亿人民币
。"
333532604,2025-04-29 09:32:24,$*ST松发(SH603268)$ 上车了……,8,2,0,https://xueqiu.com/8414489464/333532604,$*ST松发(SH603268)$ 上车了……
333516181,2025-04-29 07:03:03,$ST高鸿(SZ000851)$ 高鸿年报看下来还可以，比如今年把客户和供应商都披露出来了，而翻了22 23年都未公布，搞了个车联网芯片今年量产，破整事项说要分阶段，适时公布成果。感觉这年报一定程度上也是写给重整投资人看的。明天可以开板了吗……,4,8,0,https://xueqiu.com/8414489464/333516181,$ST高鸿(SZ000851)$ 高鸿年报看下来还可以，比如今年把客户和供应商都披露出来了，而翻了22 23年都未公布，搞了个车联网芯片今年量产，破整事项说要分阶段，适时公布成果。感觉这年报一定程度上也是写给重整投资人看的。明天可以开板了吗……
333342164,2025-04-28 10:16:32,$*ST铖昌(SZ001270)$ 价值投资永放光芒，解套了$*ST赛隆(SZ002898)$ 十亿市值创新药，下有壳估值保护，上有一堆新药排队上市，如果出个爆品就可能成为十倍股，今年新 st 弹性最大之一$ST高鸿(SZ000851)$ 套牢了，今晚看看年报怎么说……,13,14,0,https://xueqiu.com/8414489464/333342164,$*ST铖昌(SZ001270)$ 价值投资永放光芒，解套了$*ST赛隆(SZ002898)$ 十亿市值创新药，下有壳估值保护，上有一堆新药排队上市，如果出个爆品就可能成为十倍股，今年新 st 弹性最大之一$ST高鸿(SZ000851)$ 套牢了，今晚看看年报怎么说……
332821083,2025-04-24 09:52:31,这几天专门把《股票魔法师》这本书翻出来看了一遍，就是希望自己能够大胆买入高科技成长股，默念我们炒的是高科技成长股，高科技成长股，高科技成长股，高科技成长股……$*ST铖昌(SZ001270)$,12,14,0,https://xueqiu.com/8414489464/332821083,这几天专门把《股票魔法师》这本书翻出来看了一遍，就是希望自己能够大胆买入高科技成长股，默念我们炒的是高科技成长股，高科技成长股，高科技成长股，高科技成长股……$*ST铖昌(SZ001270)$
332813201,2025-04-24 09:27:19,$*ST铖昌(SZ001270)$ 上车了，希望不会被坑……,9,3,0,https://xueqiu.com/8414489464/332813201,$*ST铖昌(SZ001270)$ 上车了，希望不会被坑……
332774875,2025-04-23 21:56:49,随着美谷战投现身，老重整 st 好像只剩高鸿战投还没动静了？修改业绩预告大亏一笔都没跌下去，应该是见底了吧。在市场又一次将眼光聚焦到重整股的当下，高鸿理应具有一定的投机价值……,6,6,0,https://xueqiu.com/8414489464/332774875,随着美谷战投现身，老重整 st 好像只剩高鸿战投还没动静了？修改业绩预告大亏一笔都没跌下去，应该是见底了吧。在市场又一次将眼光聚焦到重整股的当下，高鸿理应具有一定的投机价值……
332268883,2025-04-20 12:19:03,A股上市公司IPO上市与退市数量对比图今年退市数量可能会低于去年， st 板块到目前为止完全没有多少恐慌情绪，好几个介于退和不退之间的风险股都提前上了岸，在现在这个内幕资金遍地都是的市场，很多风险股依然看不出必死的模样。去年最恐慌的时候，低于十元的带帽股都被默认有面退风险，...,8,30,0,https://xueqiu.com/8414489464/332268883,"来源
：雪球App
，作者
： 梦游坤哥
，
（https://xueqiu.com/8414489464/332268883
）
A股上市公司IPO上市与退市数量对比图
今年退市数量可能会低于去年
， st 板块到目前为止完全没有多少恐慌情绪
，好几个介于退和不退之间的风险股都提前上了岸
，在现在这个内幕资金遍地都是的市场
，很多风险股依然看不出必死的模样
。
去年最恐慌的时候
，低于十元的带帽股都被默认有面退风险
，连北京炒家抄底永悦都吃了一堆跌停
。而现在低于 1.5 元的带帽股却有很多老师在热烈讨论抄底机会
，虽然低于 1.5 也不是一定会死
，但市场情绪真的完全不一样了
，也许这就是 gjd 给的勇气吧
。
如果说四月之前我预测今年退市数量有 50-60 个的话
，在经历了这段时间的各种不可思议的大放水和托底之后
，我已经将退市数量下调到 40-50 个
。最终只有 30-40 个退市股我也完全不会奇怪
。
市场真的是太强了
，一手限制卖出
，一手天天托底
，这个双管齐下确实是牛逼
，连 st 板块都被轻松拿捏住了
……"
332222332,2025-04-19 11:10:24,人生每一个阶段都由不同的主题组成，有的时候大的主题是学业，小的主题是对抗抑郁，有的时候大的主题是投机，小的主题是对抗失眠。但不管怎样都要始终保持乐观向上的心态。学业不行，学业只是一张纸，股市最牛的都是野生交易员。抑郁了，也无须担心，远离令你不安的环境和人群，自己一个...,17,11,0,https://xueqiu.com/8414489464/332222332,"来源
：雪球App
，作者
： 梦游坤哥
，
（https://xueqiu.com/8414489464/332222332
）
人生每一个阶段都由不同的主题组成
，有的时候大的主题是学业
，小的主题是对抗抑郁
，有的时候大的主题是投机
，小的主题是对抗失眠
。但不管怎样都要始终保持乐观向上的心态
。
学业不行
，学业只是一张纸
，股市最牛的都是野生交易员
。
抑郁了
，也无须担心
，远离令你不安的环境和人群
，自己一个人玩也可以过的很好
。
投机不行
，给自己一点信心
，每个人都需要成长时间
，保住本金
，耐心度过成长期
，实在不行就换个其他赛道
，说不定这回就成了呢
。
失眠了
，也不要紧
，自己努力一下
，不行就果断运用药物治疗
，不要听网上瞎说什么副作用成瘾性之类的屁话
，人都快死了
，什么都要尝试一下
，坐着等死是最傻逼的行为
。"
332104183,2025-04-18 10:34:02,埋伏的资金是量化可怕，还是 st 家人可怕，我想还是量化更吓人一些。st 家人摘帽即走，毫不恋战，扛住一波抛盘，剩下的就是市场自由发挥了。天沃就是很好的例子，摘帽当天不及预期不要急着割肉，多拿两天说不定就反包回去了。用量化的说法，这叫板块因子，板块大涨的，他大概率也要补涨……,13,4,0,https://xueqiu.com/8414489464/332104183,埋伏的资金是量化可怕，还是 st 家人可怕，我想还是量化更吓人一些。st 家人摘帽即走，毫不恋战，扛住一波抛盘，剩下的就是市场自由发挥了。天沃就是很好的例子，摘帽当天不及预期不要急着割肉，多拿两天说不定就反包回去了。用量化的说法，这叫板块因子，板块大涨的，他大概率也要补涨……
331898947,2025-04-16 21:09:29,其实仔细想想，放松也是有端倪的，今年4.26-4.31这段时间预约披露年报数量大幅减少，管理层可能是在有意识减少集中戴帽对市场的冲击，而新 st 大军提前到来，摘帽自然也要提前放手，这样才能维持st 板块平衡，充分安抚市场对带帽杀和退市杀的恐慌情绪。另一方面，并购重组政策对垃圾股的活跃...,9,16,0,https://xueqiu.com/8414489464/331898947,"来源
：雪球App
，作者
： 梦游坤哥
，
（https://xueqiu.com/8414489464/331898947
）
其实仔细想想
，放松也是有端倪的
，今年4.26-4.31这段时间预约披露年报数量大幅减少
，管理层可能是在有意识减少集中戴帽对市场的冲击
，而新 st 大军提前到来
，摘帽自然也要提前放手
，这样才能维持st 板块平衡
，充分安抚市场对带帽杀和退市杀的恐慌情绪
。
另一方面
，并购重组政策对垃圾股的活跃也起到显著的功效
，今年壳股异常强势
，st 联合四个跌停打开又冲了回去
，st 中基一个跌停打开最近又开始连阳
，st 路通来了个创投大佬开始有了梦想加持估值
，等等
。可能这就是管理层希望看到的活跃市场吧
。
不好的地方就是
，gjd 托市导致没有大跌
，如果五六月份 st 板块还没有跌出足够的空间
，下半年就只能适当放低预期了
。"
329718934,2025-04-01 10:01:13,新 st 赚钱效应太炸裂，中基今天不开估计明天也开了，我原先还乐观估计三个跌停能开，看来是我保守了……,6,15,0,https://xueqiu.com/8414489464/329718934,新 st 赚钱效应太炸裂，中基今天不开估计明天也开了，我原先还乐观估计三个跌停能开，看来是我保守了……
329317379,2025-03-28 15:44:16,$*ST东晶(SZ002199)$ 今天翘板反馈就正常了，中午翻看评论区，欣慰的是看到了很多老师熟悉的面孔。作为一个老牌壳股，多次控股权变更16 年 st 时 中机电力试图借壳19 年英雄互娱试图借壳现在又 st 了，能不能再来一次借壳或者控股权变更……,10,17,1,https://xueqiu.com/8414489464/329317379,"来源
：雪球App
，作者
： 梦游坤哥
，
（https://xueqiu.com/8414489464/329317379
）
$*ST东晶(SZ002199)$ 今天翘板反馈就正常了
，中午翻看评论区
，欣慰的是看到了很多老师熟悉的面孔
。
作为一个老牌壳股
，多次控股权变更
16 年 st 时 中机电力试图借壳
19 年英雄互娱试图借壳
现在又 st 了
，能不能再来一次借壳或者控股权变更
……"
329067678,2025-03-27 10:00:51,$*ST鹏博(SH600804)$ 这也太吓人了……,10,9,0,https://xueqiu.com/8414489464/329067678,$*ST鹏博(SH600804)$ 这也太吓人了……
328739832,2025-03-25 09:52:15,截止目前，这一批新 st 翘板反馈最好的应该是 联合了吧，后面不再提这个股票了，大家去留随意……,14,6,0,https://xueqiu.com/8414489464/328739832,截止目前，这一批新 st 翘板反馈最好的应该是 联合了吧，后面不再提这个股票了，大家去留随意……
328608076,2025-03-24 11:48:06,今年4.26-4.31这段时间预约披露年报数量大幅减少，管理层可能在有意识减少集中戴帽对市场的冲击，结果就是新 st 大军比往年提前到来了……,9,5,0,https://xueqiu.com/8414489464/328608076,"来源
：雪球App
，作者
： 梦游坤哥
，
（https://xueqiu.com/8414489464/328608076
）
今年4.26-4.31这段时间预约披露年报数量大幅减少
，管理层可能在有意识减少集中戴帽对市场的冲击
，结果就是新 st 大军比往年提前到来了
……"
328453215,2025-03-22 08:24:30,1.关于内卷，参考近两年同样面临同业竞争问题的国企 st，天沃，当初也被吐槽内卷，两年过去了依然没跌破开板位置。亚星，内卷更离谱，去年五月第一个跌停开板，但扛住了后面疯狂的带帽杀和退市杀，也并没有跌破开板位置。从这两个可以看出， 如果从行情高度的角度来吐槽内卷是有道...,22,21,0,https://xueqiu.com/8414489464/328453215,"来源
：雪球App
，作者
： 梦游坤哥
，
（https://xueqiu.com/8414489464/328453215
）
1.关于内卷
，参考近两年同样面临同业竞争问题的国企 st
，
天沃
，当初也被吐槽内卷
，两年过去了依然没跌破开板位置
。
亚星
，内卷更离谱
，去年五月第一个跌停开板
，但扛住了后面疯狂的带帽杀和退市杀
，也并没有跌破开板位置
。
从这两个可以看出
， 如果从行情高度的角度来吐槽内卷是有道理的
，但吐槽跌幅没到位
，我觉得没什么道理
，翘板位置是铁底的概率其实并不低
，如果周一高开
，这个开板位置成为接下来几年最低点的概率将大大增加
。
当然跌破了就当我没说
2.现在的股权结构是长平集团控股江旅集团
，江旅集团控股 st 联合
，想要解决同业竞争问题
，长平集团可能也要将一部分资产注入 st 联合
。参考长平和江旅重组是为了打造省属旅游龙头
，长平集团也已经改名变成了江西长平旅游集团有限公司
。
3.关于增发股票
，又有老师指出
：@天下老兵:立案三年内不能定增这样的说法都来了
？这实在是知其然不知其所以然啊
。很明确的相关规定是
：涉嫌犯罪或违法违规的行为已经终止满3年
，交易方案有助于消除该行为可能造成的不良后果
，且不影响对相关行为人追究责任的除外
。
我不是专业人士
，搞不清两个说法哪个是对的
，对股票感兴趣的老师可以自行联系上市公司咨询一下
，如果确定可以增发股票
，今年九月之前有动作的概率就比较大了
，因为去年这个股权变更公告明确提了十二个月内可能为了改善上市公司盈利情况进行重组
。
$ST联合(SH600358)$ 大集团小公司的特征非常明显
，分析现有业务和资产估值多少意义不大
，更重要的是他有没有可能被借壳
，短期内重组的可能性大不大
。作为被借壳一次失败的壳股
，理应享有更高一些的壳估值
， 这个位置如果探寻到了底部
，后面高度就看重组进展了
。
股票有风险
，入市需谨慎
，谢谢
！"
328399622,2025-03-21 17:30:47,还以为这个蚊子肉能超越昨天那个涨六倍的新股，结果真是高看他了，只卖在 30.9，亏麻了……,4,7,0,https://xueqiu.com/8414489464/328399622,"来源
：雪球App
，作者
： 梦游坤哥
，
（https://xueqiu.com/8414489464/328399622
）
还以为这个蚊子肉能超越昨天那个涨六倍的新股
，结果真是高看他了
，只卖在 30.9
，亏麻了
……"
328397289,2025-03-21 17:14:45,st联合翘板被埋了，今天进场主要是看好他进行并购重组，江旅集团资产三百多亿，23年准备借壳st联合整体上市，江西国资委同意了，却因为前党委书记、董事长曾少雄因涉嫌严重违法而被审查和调查，最终失败，当时公告说一个月内不再进行重组，现在已经两年了。公司去年九月公告大股东江旅集团持有的上...,21,23,2,https://xueqiu.com/8414489464/328397289,"来源
：雪球App
，作者
： 梦游坤哥
，
（https://xueqiu.com/8414489464/328397289
）
st联合翘板被埋了
，今天进场主要是看好他进行并购重组
，江旅集团资产三百多亿
，23年准备借壳st联合整体上市
，江西国资委同意了
，却因为前党委书记
、董事长曾少雄因涉嫌严重违法而被审查和调查
，最终失败
，当时公告说一个月内不再进行重组
，现在已经两年了
。公司去年九月公告大股东江旅集团持有的上市公司股权无偿转让给了长天集团
，目的是
：本次国有股权划转通过实施长天集团与江旅集团重组整合
，聚力打造省级旅游龙头企业
，争当江西省旅游产业
“链主
”企业
，带动全省旅游产业转型升级
，助力打造旅游强省
。又提到
：从增强上市公司盈利能力
，改善上市公司资产质量等角度出发
，可能会进行资产重组
。公司一月份业绩预亏5500-7700万
，净资产快亏成负了
，没有动作的话两年后就可能要退市了
。这就是迫切需要进行并购重组的理由
。
st联合和去年亚星一样面临同业竞争的问题
，但联合不可能像亚星一样主动退市
，因为江旅集团就他一个上市公司
，同业竞争只能通过整体上市把资产注入上市公司来解决问题
。
不过
，评论区有老师提出立案三年内增发不了股票
，所以可能重组会先通过和江旅集团置换优质资产
，提升上市公司盈利能力
，后面再进行江旅集团的整体上市
。3.29发年报
，到时看公司怎么说吧
。
现在套牢了
，只能先呆在原地看有没有解放军来救人了
。
参考阅读
：网页链接"
328291064,2025-03-21 09:29:39,亚星去年一个跌停就上车，结果拿了几个月等来主动退市，这回联合四个跌停上车，希望重组动作能来早一点……,4,4,0,https://xueqiu.com/8414489464/328291064,亚星去年一个跌停就上车，结果拿了几个月等来主动退市，这回联合四个跌停上车，希望重组动作能来早一点……
328290341,2025-03-21 09:26:42,$ST联合(SH600358)$ 上车了……,3,7,0,https://xueqiu.com/8414489464/328290341,$ST联合(SH600358)$ 上车了……
327775870,2025-03-18 09:56:48,$ST证通(SZ002197)$ 昨天尾盘集合竞价按跌停的人是怎么想的，是不是今天又买回来了……$ST华微(SH600360)$ 你也要加油，赶紧起来努力一下让我回本……,7,8,0,https://xueqiu.com/8414489464/327775870,$ST证通(SZ002197)$ 昨天尾盘集合竞价按跌停的人是怎么想的，是不是今天又买回来了……$ST华微(SH600360)$ 你也要加油，赶紧起来努力一下让我回本……
327457092,2025-03-15 00:40:04,看底牌十赌九输，趋势走坏了还是要及时走人，st 里内幕资金实在太多了，要知道提前知道消息的人一定会抢跑，导致股价提前一段时间就已经开始上涨和下跌。如果你发现股价天天下跌跌的让人受不了，最好了解一下，是不是只有自己是最后一个收到消息……,13,9,0,https://xueqiu.com/8414489464/327457092,看底牌十赌九输，趋势走坏了还是要及时走人，st 里内幕资金实在太多了，要知道提前知道消息的人一定会抢跑，导致股价提前一段时间就已经开始上涨和下跌。如果你发现股价天天下跌跌的让人受不了，最好了解一下，是不是只有自己是最后一个收到消息……
327441677,2025-03-14 21:41:18,今年已经有加加、高鸿和新潮三个会计所跑路的 st，这股跑路潮估计还没有结束，接下来 会计所没有表态背书+加星+擦边，这三者齐全的会比较危险，一旦会计所跑了，短时间内想再找一个就比较难了。会计所给钱就背锅的时代已经过去，现在是会计所只收钱不背锅的时代……,7,6,0,https://xueqiu.com/8414489464/327441677,今年已经有加加、高鸿和新潮三个会计所跑路的 st，这股跑路潮估计还没有结束，接下来 会计所没有表态背书+加星+擦边，这三者齐全的会比较危险，一旦会计所跑了，短时间内想再找一个就比较难了。会计所给钱就背锅的时代已经过去，现在是会计所只收钱不背锅的时代……
327338366,2025-03-14 11:33:32,一直怀疑有资金打错名字，导致 st 汇金和汇金科技经常分时突突的姿势一模一样……,4,6,0,https://xueqiu.com/8414489464/327338366,"来源
：雪球App
，作者
： 梦游坤哥
，
（https://xueqiu.com/8414489464/327338366
）
一直怀疑有资金打错名字
，导致 st 汇金和汇金科技经常分时突突的姿势一模一样
……"
326589829,2025-03-09 19:31:53,数据中心建设周期需要 6-18 个月，st证通 能不能趁机接几个大单……,12,5,0,https://xueqiu.com/8414489464/326589829,数据中心建设周期需要 6-18 个月，st证通 能不能趁机接几个大单……
326508514,2025-03-08 10:43:42,每周趣图,7,0,0,https://xueqiu.com/8414489464/326508514,"来源
：雪球App
，作者
： 梦游坤哥
，
（https://xueqiu.com/8414489464/326508514
）
每周趣图"
326308434,2025-03-06 22:26:10,沪深全 A 再涨 1.5% 就新高，也就是说去年十二月份最高点进场的人都要开始赚钱了，这种炸裂的赚钱效应预计将进一步刺激场外资金涌入，全民炒股的时代可能又要来临了……,15,5,0,https://xueqiu.com/8414489464/326308434,"来源
：雪球App
，作者
： 梦游坤哥
，
（https://xueqiu.com/8414489464/326308434
）
沪深全 A 再涨 1.5% 就新高
，也就是说去年十二月份最高点进场的人都要开始赚钱了
，这种炸裂的赚钱效应预计将进一步刺激场外资金涌入
，全民炒股的时代可能又要来临了
……"
325641092,2025-03-02 21:27:36,今年摘帽行情比较期待立案类 st 的表现，如果前几个 st 能证明可以短时间摘帽，不用问询或者稍微走个流程就能直接摘帽，那立案类 st 或许可以当做准正股来看待了。即使立案类相对于普通 st 摘帽收益率低一些，但做一个普通 st 从申请到正式摘帽的时间，可能足够做四五个立案类 st 了。时间短，资金...,14,8,0,https://xueqiu.com/8414489464/325641092,"来源
：雪球App
，作者
： 梦游坤哥
，
（https://xueqiu.com/8414489464/325641092
）
今年摘帽行情比较期待立案类 st 的表现
，如果前几个 st 能证明可以短时间摘帽
，不用问询或者稍微走个流程就能直接摘帽
，那立案类 st 或许可以当做准正股来看待了
。即使立案类相对于普通 st 摘帽收益率低一些
，但做一个普通 st 从申请到正式摘帽的时间
，可能足够做四五个立案类 st 了
。时间短
，资金效率高
，不会炸雷
，不需要四处打听消息
，市场预期高度一致
，想想就知道行情走势会有多流畅
……"
325548299,2025-03-01 10:08:51,每周趣图,7,0,0,https://xueqiu.com/8414489464/325548299,每周趣图
325240794,2025-02-27 13:28:09,$ST证通(SZ002197)$ 数据中心涨停了，$ST易事特(SZ300376)$ 你是数据中心电源多少也表现一下啊……,3,3,0,https://xueqiu.com/8414489464/325240794,$ST证通(SZ002197)$ 数据中心涨停了，$ST易事特(SZ300376)$ 你是数据中心电源多少也表现一下啊……
325025221,2025-02-26 11:28:05,中证 2000 已经突破去年十二月份的高点了，这一轮垃圾股牛市真是凶猛……,4,3,0,https://xueqiu.com/8414489464/325025221,中证 2000 已经突破去年十二月份的高点了，这一轮垃圾股牛市真是凶猛……
324776636,2025-02-24 22:28:18,$ST易事特(SZ300376)$ 整个 st 板块物理距离华为最近的一个 st，正宗都不能再正宗的华为概念股。每年分红 20%，总资产 136 亿，净资产 70 亿，每年利润 5 亿，货币资金 21 亿，高端电源和数据中心占公司营收 50%，腾讯，阿里，百度，万国数据，ibm，中国移动，中国联通，中国电信，中国铁塔，四大...,8,2,0,https://xueqiu.com/8414489464/324776636,"来源
：雪球App
，作者
： 梦游坤哥
，
（https://xueqiu.com/8414489464/324776636
）
$ST易事特(SZ300376)$ 整个 st 板块物理距离华为最近的一个 st
，正宗都不能再正宗的华为概念股
。每年分红 20%
，总资产 136 亿
，净资产 70 亿
，每年利润 5 亿
，货币资金 21 亿
，高端电源和数据中心占公司营收 50%
，腾讯
，阿里
，百度
，万国数据
，ibm
，中国移动
，中国联通
，中国电信
，中国铁塔
，四大行全都是公司重点客户
。科华数据
，科泰电源
，欧陆通
，中恒电气这些当前炒的最凶猛的股票都是同行业上市公司
。现在这个市场环境
，给个两百亿市值不过分吧
。老师们快来玩啊
……"
324713467,2025-02-24 14:27:52,今天吹太多，把自己也吹上车了，科泰电源，欧陆通，中恒电气这些同行业的股票都上天了，st易事特你也是数据机房电源，能不能跟着也动一动……,5,5,0,https://xueqiu.com/8414489464/324713467,今天吹太多，把自己也吹上车了，科泰电源，欧陆通，中恒电气这些同行业的股票都上天了，st易事特你也是数据机房电源，能不能跟着也动一动……
324681412,2025-02-24 11:23:48,有些立案类 st 真是越看越喜欢，除了摘帽时间太长，没有其他任何毛病，可惜就是不知道这股 ai 炒作浪潮能够持续多久。但从另外一个角度来看，证通都炒起来了，说明市场对摘帽时间好像也不是特别在乎，摘帽时间比证通晚几个月并不是太大问题，反正大家都是趁着市场流动性好的时候瞎炒一把，赶紧上车...,6,12,0,https://xueqiu.com/8414489464/324681412,"来源
：雪球App
，作者
： 梦游坤哥
，
（https://xueqiu.com/8414489464/324681412
）
有些立案类 st 真是越看越喜欢
，除了摘帽时间太长
，没有其他任何毛病
，可惜就是不知道这股 ai 炒作浪潮能够持续多久
。但从另外一个角度来看
，证通都炒起来了
，说明市场对摘帽时间好像也不是特别在乎
，摘帽时间比证通晚几个月并不是太大问题
，反正大家都是趁着市场流动性好的时候瞎炒一把
，赶紧上车才是王道
。或许还是不要想太多比较好
，今天大胆梭哈
，大不了明天割肉
，这种想法会比较适合目前这种科技股牛市环境
……"
324600849,2025-02-23 17:24:03,"网页链接 2020年以来的五年期间内，各监管机构共对46家会计师事务所122次进行处罚，罚没金额总计13.68亿元，吊销2家事务所执业许可，暂停执业11家；同时对387名注册会计师进行行政处罚，罚款金额5,708万元，吊销注册会计师证书12名，暂停执业（2个月至4...",2,2,0,https://xueqiu.com/8414489464/324600849,"来源
：雪球App
，作者
： 梦游坤哥
，
（https://xueqiu.com/8414489464/324600849
）
网页链接 2020年以来的五年期间内
，各监管机构共对46家会计师事务所122次进行处罚
，罚没金额总计13.68亿元
，吊销2家事务所执业许可
，暂停执业11家
；同时对387名注册会计师进行行政处罚
，罚款金额5,708万元
，吊销注册会计师证书12名
，暂停执业
（2个月至4年不等
）31名
。"
324575522,2025-02-23 10:29:51,两个月9家会计师事务所被 zjh 合计罚没了 1.54 亿，而最近会计所跑路的 st 高鸿 24 年审计费是 120 万，st 加加 23 年审计费是 80 万，st 公司一定程度上在会计所眼里成了收入有限风险无限的低价值客户了。高鸿加加没有加星会计所都跑了，其他加星 st 会计所跑路的风险只会更高。会计所动不动就跑...,14,4,0,https://xueqiu.com/8414489464/324575522,"来源
：雪球App
，作者
： 梦游坤哥
，
（https://xueqiu.com/8414489464/324575522
）
两个月9家会计师事务所被 zjh 合计罚没了 1.54 亿
，而最近会计所跑路的 st 高鸿 24 年审计费是 120 万
，st 加加 23 年审计费是 80 万
，st 公司一定程度上在会计所眼里成了收入有限风险无限的低价值客户了
。高鸿加加没有加星会计所都跑了
，其他加星 st 会计所跑路的风险只会更高
。会计所动不动就跑路
，以及会计所动不动就造反
，是如今 st 公司在保壳摘帽路上迫切需要解决的两大难题
……"
324347033,2025-02-21 10:43:39,$ST易联众(SZ300096)$ 最小市值 ds 概念股，周口国资当后台，二审官司不是百分百会输，摘帽还是有点悬念的，万一真摘帽了要翻两倍才能追上同行业上市公司……,4,3,0,https://xueqiu.com/8414489464/324347033,$ST易联众(SZ300096)$ 最小市值 ds 概念股，周口国资当后台，二审官司不是百分百会输，摘帽还是有点悬念的，万一真摘帽了要翻两倍才能追上同行业上市公司……
324340324,2025-02-21 10:24:18,$ST华微(SH600360)$ 这家伙今天终于有点人样，周末能不能加班把大股东股权给处理了，不然股价天天要死不活看着难受，科技股牛市都好像跟你无关一样……,3,2,0,https://xueqiu.com/8414489464/324340324,$ST华微(SH600360)$ 这家伙今天终于有点人样，周末能不能加班把大股东股权给处理了，不然股价天天要死不活看着难受，科技股牛市都好像跟你无关一样……
324307138,2025-02-21 08:10:22,$ST证通(SZ002197)$ 阿里，腾讯，百度这些都是公司客户，可惜年报遮遮掩掩，看不到具体客户情况,5,10,0,https://xueqiu.com/8414489464/324307138,$ST证通(SZ002197)$ 阿里，腾讯，百度这些都是公司客户，可惜年报遮遮掩掩，看不到具体客户情况
323606984,2025-02-16 16:44:44,这几年确实变化挺大，就是不知道管理层能不能坚持下去……,4,0,0,https://xueqiu.com/8414489464/323606984,"来源
：雪球App
，作者
： 梦游坤哥
，
（https://xueqiu.com/8414489464/323606984
）
这几年确实变化挺大
，就是不知道管理层能不能坚持下去
……"
